sample_id,method,mixture_size,combination_id,combination,pH,seed,dopamine_concentration,uric_acid_concentration,ascorbic_acid_concentration,glucose_concentration,copper_concentration,aluminum_concentration
555,CV,3,27,dopamine+ascorbic_acid+aluminum,8.0,597,2.0,0.0,2.0,0.0,0.0,2.0
556,CV,3,27,dopamine+ascorbic_acid+aluminum,7.0,598,0.1,0.0,5.0,0.0,0.0,0.2
557,CV,3,27,dopamine+ascorbic_acid+aluminum,7.5,599,5.0,0.0,2.0,0.0,0.0,5.0
558,CV,3,27,dopamine+ascorbic_acid+aluminum,8.0,600,0.2,0.0,0.2,0.0,0.0,1.0
559,CV,3,27,dopamine+ascorbic_acid+aluminum,7.5,601,0.2,0.0,2.0,0.0,0.0,2.0
560,CV,3,27,dopamine+ascorbic_acid+aluminum,8.0,602,0.2,0.0,0.2,0.0,0.0,5.0
561,CV,3,28,dopamine+glucose+copper,7.0,603,0.1,0.0,0.0,0.2,0.5,0.0
562,CV,3,28,dopamine+glucose+copper,6.0,604,0.2,0.0,0.0,0.2,0.5,0.0
563,CV,3,28,dopamine+glucose+copper,7.0,605,0.2,0.0,0.0,0.1,5.0,0.0
564,CV,3,28,dopamine+glucose+copper,6.0,606,2.0,0.0,0.0,2.0,0.5,0.0
565,CV,3,28,dopamine+glucose+copper,8.0,607,5.0,0.0,0.0,1.0,2.0,0.0
566,CV,3,28,dopamine+glucose+copper,6.5,608,0.5,0.0,0.0,1.0,0.2,0.0
567,CV,3,28,dopamine+glucose+copper,6.5,609,5.0,0.0,0.0,2.0,2.0,0.0
568,CV,3,28,dopamine+glucose+copper,6.5,610,0.5,0.0,0.0,0.5,5.0,0.0
569,CV,3,28,dopamine+glucose+copper,7.5,611,5.0,0.0,0.0,2.0,0.5,0.0
570,CV,3,28,dopamine+glucose+copper,7.0,612,2.0,0.0,0.0,0.1,0.5,0.0
571,CV,3,28,dopamine+glucose+copper,8.0,613,0.5,0.0,0.0,2.0,5.0,0.0
572,CV,3,28,dopamine+glucose+copper,7.0,614,2.0,0.0,0.0,0.1,0.1,0.0
573,CV,3,28,dopamine+glucose+copper,6.5,615,5.0,0.0,0.0,5.0,0.5,0.0
574,CV,3,28,dopamine+glucose+copper,6.0,616,0.5,0.0,0.0,0.5,5.0,0.0
575,CV,3,28,dopamine+glucose+copper,6.0,617,1.0,0.0,0.0,0.1,0.1,0.0
576,CV,3,28,dopamine+glucose+copper,6.5,618,0.2,0.0,0.0,1.0,2.0,0.0
577,CV,3,28,dopamine+glucose+copper,8.0,619,0.5,0.0,0.0,0.1,1.0,0.0
578,CV,3,28,dopamine+glucose+copper,7.0,620,5.0,0.0,0.0,5.0,5.0,0.0
579,CV,3,28,dopamine+glucose+copper,8.0,621,0.2,0.0,0.0,1.0,1.0,0.0
580,CV,3,28,dopamine+glucose+copper,6.0,622,0.5,0.0,0.0,0.2,0.2,0.0
581,CV,3,29,dopamine+glucose+aluminum,6.0,623,2.0,0.0,0.0,0.1,0.0,2.0
582,CV,3,29,dopamine+glucose+aluminum,8.0,624,0.2,0.0,0.0,0.1,0.0,2.0
583,CV,3,29,dopamine+glucose+aluminum,6.0,625,0.5,0.0,0.0,0.5,0.0,0.5
584,CV,3,29,dopamine+glucose+aluminum,6.0,626,2.0,0.0,0.0,0.5,0.0,0.2
585,CV,3,29,dopamine+glucose+aluminum,7.0,627,5.0,0.0,0.0,0.1,0.0,0.1
586,CV,3,29,dopamine+glucose+aluminum,8.0,628,0.1,0.0,0.0,5.0,0.0,5.0
587,CV,3,29,dopamine+glucose+aluminum,7.5,629,2.0,0.0,0.0,5.0,0.0,2.0
588,CV,3,29,dopamine+glucose+aluminum,6.0,630,0.5,0.0,0.0,1.0,0.0,0.2
589,CV,3,29,dopamine+glucose+aluminum,8.0,631,0.2,0.0,0.0,5.0,0.0,1.0
590,CV,3,29,dopamine+glucose+aluminum,8.0,632,0.5,0.0,0.0,0.1,0.0,0.5
591,CV,3,29,dopamine+glucose+aluminum,8.0,633,1.0,0.0,0.0,0.1,0.0,0.5
592,CV,3,29,dopamine+glucose+aluminum,8.0,634,0.5,0.0,0.0,5.0,0.0,5.0
593,CV,3,29,dopamine+glucose+aluminum,6.5,635,2.0,0.0,0.0,5.0,0.0,0.2
594,CV,3,29,dopamine+glucose+aluminum,8.0,636,0.2,0.0,0.0,0.5,0.0,1.0
595,CV,3,29,dopamine+glucose+aluminum,6.5,637,0.1,0.0,0.0,0.5,0.0,0.2
596,CV,3,29,dopamine+glucose+aluminum,8.0,638,5.0,0.0,0.0,0.2,0.0,0.5
597,CV,3,29,dopamine+glucose+aluminum,7.0,639,5.0,0.0,0.0,5.0,0.0,0.5
598,CV,3,29,dopamine+glucose+aluminum,7.5,640,5.0,0.0,0.0,1.0,0.0,0.5
599,CV,3,29,dopamine+glucose+aluminum,7.5,641,2.0,0.0,0.0,0.1,0.0,0.5
600,CV,3,29,dopamine+glucose+aluminum,7.5,642,0.2,0.0,0.0,1.0,0.0,2.0
601,CV,3,30,dopamine+copper+aluminum,7.5,643,1.0,0.0,0.0,0.0,0.1,5.0
602,CV,3,30,dopamine+copper+aluminum,7.5,644,1.0,0.0,0.0,0.0,1.0,2.0
603,CV,3,30,dopamine+copper+aluminum,7.5,645,0.1,0.0,0.0,0.0,1.0,0.2
604,CV,3,30,dopamine+copper+aluminum,6.0,646,1.0,0.0,0.0,0.0,0.5,5.0
605,CV,3,30,dopamine+copper+aluminum,8.0,647,0.1,0.0,0.0,0.0,1.0,5.0
606,CV,3,30,dopamine+copper+aluminum,7.0,648,0.1,0.0,0.0,0.0,1.0,0.5
607,CV,3,30,dopamine+copper+aluminum,6.5,649,1.0,0.0,0.0,0.0,2.0,0.2
608,CV,3,30,dopamine+copper+aluminum,7.0,650,5.0,0.0,0.0,0.0,0.5,1.0
609,CV,3,30,dopamine+copper+aluminum,8.0,651,5.0,0.0,0.0,0.0,0.1,0.2
610,CV,3,30,dopamine+copper+aluminum,8.0,652,1.0,0.0,0.0,0.0,2.0,0.2
611,CV,3,30,dopamine+copper+aluminum,8.0,653,0.2,0.0,0.0,0.0,0.5,2.0
612,CV,3,30,dopamine+copper+aluminum,7.0,654,0.2,0.0,0.0,0.0,0.2,5.0
613,CV,3,30,dopamine+copper+aluminum,7.5,655,0.2,0.0,0.0,0.0,0.5,1.0
614,CV,3,30,dopamine+copper+aluminum,6.5,656,0.1,0.0,0.0,0.0,0.1,1.0
615,CV,3,30,dopamine+copper+aluminum,7.5,657,0.2,0.0,0.0,0.0,5.0,2.0
616,CV,3,30,dopamine+copper+aluminum,7.5,658,0.5,0.0,0.0,0.0,0.1,2.0
617,CV,3,30,dopamine+copper+aluminum,6.5,659,5.0,0.0,0.0,0.0,0.1,0.5
618,CV,3,30,dopamine+copper+aluminum,6.5,660,0.5,0.0,0.0,0.0,0.5,0.5
619,CV,3,30,dopamine+copper+aluminum,6.0,661,0.1,0.0,0.0,0.0,0.2,0.5
620,CV,3,30,dopamine+copper+aluminum,6.0,662,0.5,0.0,0.0,0.0,0.1,0.5
621,CV,3,31,uric_acid+ascorbic_acid+glucose,7.0,663,0.0,5.0,0.1,0.1,0.0,0.0
622,CV,3,31,uric_acid+ascorbic_acid+glucose,7.0,664,0.0,1.0,2.0,0.5,0.0,0.0
623,CV,3,31,uric_acid+ascorbic_acid+glucose,6.0,665,0.0,5.0,0.2,0.1,0.0,0.0
624,CV,3,31,uric_acid+ascorbic_acid+glucose,7.0,666,0.0,5.0,2.0,0.2,0.0,0.0
625,CV,3,31,uric_acid+ascorbic_acid+glucose,7.5,667,0.0,1.0,0.1,2.0,0.0,0.0
626,CV,3,31,uric_acid+ascorbic_acid+glucose,6.5,668,0.0,1.0,0.5,2.0,0.0,0.0
627,CV,3,31,uric_acid+ascorbic_acid+glucose,6.5,669,0.0,5.0,0.1,0.1,0.0,0.0
628,CV,3,31,uric_acid+ascorbic_acid+glucose,6.5,670,0.0,0.2,0.2,5.0,0.0,0.0
629,CV,3,31,uric_acid+ascorbic_acid+glucose,7.0,671,0.0,0.2,0.5,1.0,0.0,0.0
630,CV,3,31,uric_acid+ascorbic_acid+glucose,6.5,672,0.0,5.0,1.0,2.0,0.0,0.0
631,CV,3,31,uric_acid+ascorbic_acid+glucose,7.5,673,0.0,5.0,5.0,1.0,0.0,0.0
632,CV,3,31,uric_acid+ascorbic_acid+glucose,6.5,674,0.0,2.0,0.5,2.0,0.0,0.0
633,CV,3,31,uric_acid+ascorbic_acid+glucose,7.0,675,0.0,1.0,0.2,1.0,0.0,0.0
634,CV,3,31,uric_acid+ascorbic_acid+glucose,6.5,676,0.0,0.1,0.2,0.1,0.0,0.0
635,CV,3,31,uric_acid+ascorbic_acid+glucose,6.0,677,0.0,0.2,0.1,2.0,0.0,0.0
636,CV,3,31,uric_acid+ascorbic_acid+glucose,7.5,678,0.0,1.0,0.5,0.1,0.0,0.0
637,CV,3,31,uric_acid+ascorbic_acid+glucose,6.5,679,0.0,1.0,0.5,0.5,0.0,0.0
638,CV,3,31,uric_acid+ascorbic_acid+glucose,6.5,680,0.0,5.0,0.1,0.2,0.0,0.0
639,CV,3,31,uric_acid+ascorbic_acid+glucose,7.5,681,0.0,2.0,0.5,0.2,0.0,0.0
640,CV,3,31,uric_acid+ascorbic_acid+glucose,8.0,682,0.0,2.0,0.5,5.0,0.0,0.0
641,CV,3,32,uric_acid+ascorbic_acid+copper,7.5,683,0.0,5.0,5.0,0.0,0.2,0.0
642,CV,3,32,uric_acid+ascorbic_acid+copper,8.0,684,0.0,0.1,1.0,0.0,0.1,0.0
643,CV,3,32,uric_acid+ascorbic_acid+copper,8.0,685,0.0,5.0,1.0,0.0,1.0,0.0
644,CV,3,32,uric_acid+ascorbic_acid+copper,7.0,686,0.0,5.0,1.0,0.0,5.0,0.0
645,CV,3,32,uric_acid+ascorbic_acid+copper,7.5,687,0.0,2.0,0.1,0.0,1.0,0.0
646,CV,3,32,uric_acid+ascorbic_acid+copper,6.5,688,0.0,0.1,0.1,0.0,0.1,0.0
647,CV,3,32,uric_acid+ascorbic_acid+copper,7.0,689,0.0,0.2,0.1,0.0,1.0,0.0
648,CV,3,32,uric_acid+ascorbic_acid+copper,7.0,690,0.0,2.0,5.0,0.0,0.1,0.0
649,CV,3,32,uric_acid+ascorbic_acid+copper,8.0,691,0.0,0.2,2.0,0.0,0.5,0.0
650,CV,3,32,uric_acid+ascorbic_acid+copper,8.0,692,0.0,1.0,0.1,0.0,2.0,0.0
651,CV,3,32,uric_acid+ascorbic_acid+copper,7.0,693,0.0,2.0,5.0,0.0,0.2,0.0
652,CV,3,32,uric_acid+ascorbic_acid+copper,7.5,694,0.0,5.0,1.0,0.0,0.2,0.0
653,CV,3,32,uric_acid+ascorbic_acid+copper,6.5,695,0.0,0.1,0.1,0.0,0.1,0.0
654,CV,3,32,uric_acid+ascorbic_acid+copper,8.0,696,0.0,0.5,1.0,0.0,0.2,0.0
655,CV,3,32,uric_acid+ascorbic_acid+copper,7.0,697,0.0,2.0,0.1,0.0,5.0,0.0
656,CV,3,32,uric_acid+ascorbic_acid+copper,7.0,698,0.0,2.0,1.0,0.0,0.1,0.0
657,CV,3,32,uric_acid+ascorbic_acid+copper,7.5,699,0.0,5.0,2.0,0.0,5.0,0.0
658,CV,3,32,uric_acid+ascorbic_acid+copper,7.5,700,0.0,0.2,0.2,0.0,2.0,0.0
659,CV,3,32,uric_acid+ascorbic_acid+copper,6.0,701,0.0,0.1,5.0,0.0,2.0,0.0
660,CV,3,32,uric_acid+ascorbic_acid+copper,6.5,702,0.0,0.1,0.1,0.0,2.0,0.0
661,CV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,703,0.0,5.0,0.5,0.0,0.0,5.0
662,CV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,704,0.0,1.0,0.5,0.0,0.0,0.5
663,CV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,705,0.0,0.2,0.5,0.0,0.0,5.0
664,CV,3,33,uric_acid+ascorbic_acid+aluminum,6.5,706,0.0,2.0,0.1,0.0,0.0,0.2
665,CV,3,33,uric_acid+ascorbic_acid+aluminum,7.0,707,0.0,0.2,1.0,0.0,0.0,2.0
666,CV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,708,0.0,0.5,0.5,0.0,0.0,0.5
667,CV,3,33,uric_acid+ascorbic_acid+aluminum,7.0,709,0.0,2.0,2.0,0.0,0.0,5.0
668,CV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,710,0.0,0.5,0.2,0.0,0.0,1.0
669,CV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,711,0.0,0.5,1.0,0.0,0.0,5.0
670,CV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,712,0.0,0.1,0.5,0.0,0.0,1.0
671,CV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,713,0.0,0.5,0.5,0.0,0.0,1.0
672,CV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,714,0.0,5.0,1.0,0.0,0.0,0.5
673,CV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,715,0.0,0.5,0.2,0.0,0.0,5.0
674,CV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,716,0.0,0.5,5.0,0.0,0.0,1.0
675,CV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,717,0.0,0.1,1.0,0.0,0.0,0.5
676,CV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,718,0.0,2.0,2.0,0.0,0.0,1.0
677,CV,3,33,uric_acid+ascorbic_acid+aluminum,7.0,719,0.0,1.0,2.0,0.0,0.0,0.1
678,CV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,720,0.0,5.0,0.2,0.0,0.0,2.0
679,CV,3,33,uric_acid+ascorbic_acid+aluminum,7.0,721,0.0,1.0,0.5,0.0,0.0,1.0
680,CV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,722,0.0,0.5,0.5,0.0,0.0,0.2
681,CV,3,34,uric_acid+glucose+copper,7.5,723,0.0,2.0,0.0,0.2,5.0,0.0
682,CV,3,34,uric_acid+glucose+copper,6.0,724,0.0,0.2,0.0,0.1,5.0,0.0
683,CV,3,34,uric_acid+glucose+copper,8.0,725,0.0,0.1,0.0,1.0,0.1,0.0
684,CV,3,34,uric_acid+glucose+copper,8.0,726,0.0,0.1,0.0,0.5,0.5,0.0
685,CV,3,34,uric_acid+glucose+copper,6.0,727,0.0,0.1,0.0,0.5,0.2,0.0
686,CV,3,34,uric_acid+glucose+copper,8.0,728,0.0,2.0,0.0,5.0,0.5,0.0
687,CV,3,34,uric_acid+glucose+copper,7.0,729,0.0,0.1,0.0,1.0,5.0,0.0
688,CV,3,34,uric_acid+glucose+copper,7.0,730,0.0,1.0,0.0,0.2,0.5,0.0
689,CV,3,34,uric_acid+glucose+copper,7.0,731,0.0,1.0,0.0,0.5,0.2,0.0
690,CV,3,34,uric_acid+glucose+copper,7.5,732,0.0,0.1,0.0,1.0,0.1,0.0
691,CV,3,34,uric_acid+glucose+copper,8.0,733,0.0,2.0,0.0,0.1,0.5,0.0
692,CV,3,34,uric_acid+glucose+copper,7.5,734,0.0,0.2,0.0,2.0,0.2,0.0
693,CV,3,34,uric_acid+glucose+copper,8.0,735,0.0,0.2,0.0,0.5,5.0,0.0
694,CV,3,34,uric_acid+glucose+copper,8.0,736,0.0,0.2,0.0,2.0,0.5,0.0
695,CV,3,34,uric_acid+glucose+copper,6.0,737,0.0,0.2,0.0,0.5,0.5,0.0
696,CV,3,34,uric_acid+glucose+copper,6.5,738,0.0,1.0,0.0,1.0,1.0,0.0
697,CV,3,34,uric_acid+glucose+copper,7.5,739,0.0,5.0,0.0,2.0,5.0,0.0
698,CV,3,34,uric_acid+glucose+copper,7.0,740,0.0,0.2,0.0,0.2,0.5,0.0
699,CV,3,34,uric_acid+glucose+copper,6.0,741,0.0,1.0,0.0,0.2,2.0,0.0
700,CV,3,34,uric_acid+glucose+copper,6.0,742,0.0,0.5,0.0,2.0,0.5,0.0
701,CV,3,35,uric_acid+glucose+aluminum,7.0,743,0.0,1.0,0.0,0.1,0.0,0.1
702,CV,3,35,uric_acid+glucose+aluminum,7.5,744,0.0,5.0,0.0,1.0,0.0,5.0
703,CV,3,35,uric_acid+glucose+aluminum,6.0,745,0.0,2.0,0.0,0.5,0.0,0.2
704,CV,3,35,uric_acid+glucose+aluminum,6.0,746,0.0,1.0,0.0,1.0,0.0,2.0
705,CV,3,35,uric_acid+glucose+aluminum,6.0,747,0.0,0.1,0.0,1.0,0.0,0.2
706,CV,3,35,uric_acid+glucose+aluminum,7.0,748,0.0,1.0,0.0,5.0,0.0,0.5
707,CV,3,35,uric_acid+glucose+aluminum,6.0,749,0.0,0.2,0.0,5.0,0.0,1.0
708,CV,3,35,uric_acid+glucose+aluminum,7.0,750,0.0,1.0,0.0,2.0,0.0,0.2
709,CV,3,35,uric_acid+glucose+aluminum,7.0,751,0.0,5.0,0.0,0.1,0.0,0.2
710,CV,3,35,uric_acid+glucose+aluminum,7.0,752,0.0,0.5,0.0,2.0,0.0,1.0
711,CV,3,35,uric_acid+glucose+aluminum,7.5,753,0.0,0.2,0.0,0.1,0.0,0.1
712,CV,3,35,uric_acid+glucose+aluminum,7.0,754,0.0,0.5,0.0,2.0,0.0,0.2
713,CV,3,35,uric_acid+glucose+aluminum,7.5,755,0.0,0.5,0.0,2.0,0.0,2.0
714,CV,3,35,uric_acid+glucose+aluminum,7.5,756,0.0,1.0,0.0,0.2,0.0,5.0
715,CV,3,35,uric_acid+glucose+aluminum,8.0,757,0.0,5.0,0.0,2.0,0.0,0.2
716,CV,3,35,uric_acid+glucose+aluminum,7.5,758,0.0,2.0,0.0,5.0,0.0,0.1
717,CV,3,35,uric_acid+glucose+aluminum,7.0,759,0.0,2.0,0.0,0.1,0.0,1.0
718,CV,3,35,uric_acid+glucose+aluminum,7.0,760,0.0,0.2,0.0,5.0,0.0,5.0
719,CV,3,35,uric_acid+glucose+aluminum,6.5,761,0.0,2.0,0.0,1.0,0.0,0.2
720,CV,3,35,uric_acid+glucose+aluminum,7.0,762,0.0,0.5,0.0,0.2,0.0,2.0
721,CV,3,36,uric_acid+copper+aluminum,6.0,763,0.0,5.0,0.0,0.0,5.0,0.2
722,CV,3,36,uric_acid+copper+aluminum,8.0,764,0.0,2.0,0.0,0.0,5.0,0.5
723,CV,3,36,uric_acid+copper+aluminum,8.0,765,0.0,5.0,0.0,0.0,1.0,2.0
724,CV,3,36,uric_acid+copper+aluminum,6.0,766,0.0,5.0,0.0,0.0,0.2,0.1
725,CV,3,36,uric_acid+copper+aluminum,7.5,767,0.0,0.5,0.0,0.0,2.0,2.0
726,CV,3,36,uric_acid+copper+aluminum,6.0,768,0.0,2.0,0.0,0.0,5.0,2.0
727,CV,3,36,uric_acid+copper+aluminum,7.5,769,0.0,1.0,0.0,0.0,5.0,0.1
728,CV,3,36,uric_acid+copper+aluminum,6.0,770,0.0,5.0,0.0,0.0,5.0,0.2
729,CV,3,36,uric_acid+copper+aluminum,7.0,771,0.0,1.0,0.0,0.0,0.5,0.5
730,CV,3,36,uric_acid+copper+aluminum,7.5,772,0.0,0.1,0.0,0.0,0.1,0.1
731,CV,3,36,uric_acid+copper+aluminum,7.5,773,0.0,5.0,0.0,0.0,0.1,2.0
732,CV,3,36,uric_acid+copper+aluminum,7.0,774,0.0,1.0,0.0,0.0,0.2,0.2
733,CV,3,36,uric_acid+copper+aluminum,8.0,775,0.0,5.0,0.0,0.0,0.2,1.0
734,CV,3,36,uric_acid+copper+aluminum,7.5,776,0.0,2.0,0.0,0.0,0.1,5.0
735,CV,3,36,uric_acid+copper+aluminum,6.5,777,0.0,5.0,0.0,0.0,1.0,0.5
736,CV,3,36,uric_acid+copper+aluminum,7.5,778,0.0,5.0,0.0,0.0,0.2,1.0
737,CV,3,36,uric_acid+copper+aluminum,7.5,779,0.0,2.0,0.0,0.0,0.5,0.2
738,CV,3,36,uric_acid+copper+aluminum,6.5,780,0.0,5.0,0.0,0.0,0.5,5.0
739,CV,3,36,uric_acid+copper+aluminum,7.5,781,0.0,2.0,0.0,0.0,0.5,1.0
740,CV,3,36,uric_acid+copper+aluminum,8.0,782,0.0,0.1,0.0,0.0,0.1,2.0
741,CV,3,37,ascorbic_acid+glucose+copper,8.0,783,0.0,0.0,5.0,0.2,0.2,0.0
742,CV,3,37,ascorbic_acid+glucose+copper,7.5,784,0.0,0.0,5.0,0.5,0.2,0.0
743,CV,3,37,ascorbic_acid+glucose+copper,7.5,785,0.0,0.0,2.0,0.5,2.0,0.0
744,CV,3,37,ascorbic_acid+glucose+copper,6.5,786,0.0,0.0,0.2,5.0,1.0,0.0
745,CV,3,37,ascorbic_acid+glucose+copper,7.5,787,0.0,0.0,2.0,0.1,0.5,0.0
746,CV,3,37,ascorbic_acid+glucose+copper,6.5,788,0.0,0.0,1.0,0.2,5.0,0.0
747,CV,3,37,ascorbic_acid+glucose+copper,7.0,789,0.0,0.0,1.0,0.1,0.1,0.0
748,CV,3,37,ascorbic_acid+glucose+copper,6.5,790,0.0,0.0,0.1,2.0,2.0,0.0
749,CV,3,37,ascorbic_acid+glucose+copper,6.5,791,0.0,0.0,0.1,5.0,0.2,0.0
750,CV,3,37,ascorbic_acid+glucose+copper,6.0,792,0.0,0.0,2.0,1.0,0.5,0.0
751,CV,3,37,ascorbic_acid+glucose+copper,8.0,793,0.0,0.0,1.0,1.0,0.2,0.0
752,CV,3,37,ascorbic_acid+glucose+copper,6.0,794,0.0,0.0,5.0,0.5,0.5,0.0
753,CV,3,37,ascorbic_acid+glucose+copper,6.0,795,0.0,0.0,2.0,1.0,0.1,0.0
754,CV,3,37,ascorbic_acid+glucose+copper,8.0,796,0.0,0.0,0.2,0.5,2.0,0.0
755,CV,3,37,ascorbic_acid+glucose+copper,7.0,797,0.0,0.0,5.0,0.5,0.5,0.0
756,CV,3,37,ascorbic_acid+glucose+copper,7.0,798,0.0,0.0,0.5,0.2,0.2,0.0
757,CV,3,37,ascorbic_acid+glucose+copper,7.5,799,0.0,0.0,0.5,0.5,5.0,0.0
758,CV,3,37,ascorbic_acid+glucose+copper,6.5,800,0.0,0.0,0.1,0.5,1.0,0.0
759,CV,3,37,ascorbic_acid+glucose+copper,6.0,801,0.0,0.0,0.5,0.1,0.1,0.0
760,CV,3,37,ascorbic_acid+glucose+copper,7.5,802,0.0,0.0,0.5,5.0,1.0,0.0
761,CV,3,38,ascorbic_acid+glucose+aluminum,6.0,803,0.0,0.0,5.0,1.0,0.0,5.0
762,CV,3,38,ascorbic_acid+glucose+aluminum,7.0,804,0.0,0.0,0.5,5.0,0.0,0.5
763,CV,3,38,ascorbic_acid+glucose+aluminum,8.0,805,0.0,0.0,0.2,0.1,0.0,0.2
764,CV,3,38,ascorbic_acid+glucose+aluminum,8.0,806,0.0,0.0,0.5,0.5,0.0,2.0
765,CV,3,38,ascorbic_acid+glucose+aluminum,6.5,807,0.0,0.0,1.0,2.0,0.0,1.0
766,CV,3,38,ascorbic_acid+glucose+aluminum,7.5,808,0.0,0.0,5.0,0.5,0.0,0.5
767,CV,3,38,ascorbic_acid+glucose+aluminum,7.5,809,0.0,0.0,0.5,2.0,0.0,0.1
768,CV,3,38,ascorbic_acid+glucose+aluminum,7.0,810,0.0,0.0,0.1,0.5,0.0,0.1
769,CV,3,38,ascorbic_acid+glucose+aluminum,6.0,811,0.0,0.0,0.1,2.0,0.0,0.5
770,CV,3,38,ascorbic_acid+glucose+aluminum,6.5,812,0.0,0.0,2.0,1.0,0.0,1.0
771,CV,3,38,ascorbic_acid+glucose+aluminum,7.5,813,0.0,0.0,0.5,0.2,0.0,5.0
772,CV,3,38,ascorbic_acid+glucose+aluminum,8.0,814,0.0,0.0,0.2,1.0,0.0,0.5
773,CV,3,38,ascorbic_acid+glucose+aluminum,6.0,815,0.0,0.0,5.0,1.0,0.0,0.5
774,CV,3,38,ascorbic_acid+glucose+aluminum,7.5,816,0.0,0.0,0.2,2.0,0.0,2.0
775,CV,3,38,ascorbic_acid+glucose+aluminum,8.0,817,0.0,0.0,2.0,0.1,0.0,1.0
776,CV,3,38,ascorbic_acid+glucose+aluminum,8.0,818,0.0,0.0,1.0,0.1,0.0,0.2
777,CV,3,38,ascorbic_acid+glucose+aluminum,7.0,819,0.0,0.0,2.0,0.2,0.0,5.0
778,CV,3,38,ascorbic_acid+glucose+aluminum,6.0,820,0.0,0.0,1.0,2.0,0.0,1.0
779,CV,3,38,ascorbic_acid+glucose+aluminum,6.5,821,0.0,0.0,0.2,5.0,0.0,0.2
780,CV,3,38,ascorbic_acid+glucose+aluminum,8.0,822,0.0,0.0,2.0,0.5,0.0,1.0
781,CV,3,39,ascorbic_acid+copper+aluminum,8.0,823,0.0,0.0,0.1,0.0,1.0,5.0
782,CV,3,39,ascorbic_acid+copper+aluminum,7.5,824,0.0,0.0,5.0,0.0,2.0,5.0
783,CV,3,39,ascorbic_acid+copper+aluminum,6.0,825,0.0,0.0,0.5,0.0,0.2,0.1
784,CV,3,39,ascorbic_acid+copper+aluminum,6.0,826,0.0,0.0,5.0,0.0,0.5,2.0
785,CV,3,39,ascorbic_acid+copper+aluminum,7.0,827,0.0,0.0,0.1,0.0,2.0,5.0
786,CV,3,39,ascorbic_acid+copper+aluminum,7.0,828,0.0,0.0,0.2,0.0,0.1,0.5
787,CV,3,39,ascorbic_acid+copper+aluminum,6.0,829,0.0,0.0,2.0,0.0,1.0,1.0
788,CV,3,39,ascorbic_acid+copper+aluminum,7.5,830,0.0,0.0,0.2,0.0,0.5,1.0
789,CV,3,39,ascorbic_acid+copper+aluminum,7.0,831,0.0,0.0,0.2,0.0,1.0,0.2
790,CV,3,39,ascorbic_acid+copper+aluminum,6.0,832,0.0,0.0,2.0,0.0,5.0,0.1
791,CV,3,39,ascorbic_acid+copper+aluminum,6.0,833,0.0,0.0,0.1,0.0,1.0,2.0
792,CV,3,39,ascorbic_acid+copper+aluminum,7.0,834,0.0,0.0,5.0,0.0,0.5,2.0
793,CV,3,39,ascorbic_acid+copper+aluminum,7.5,835,0.0,0.0,2.0,0.0,5.0,0.1
794,CV,3,39,ascorbic_acid+copper+aluminum,8.0,836,0.0,0.0,0.5,0.0,0.1,0.5
795,CV,3,39,ascorbic_acid+copper+aluminum,7.0,837,0.0,0.0,0.5,0.0,1.0,5.0
796,CV,3,39,ascorbic_acid+copper+aluminum,6.5,838,0.0,0.0,0.2,0.0,5.0,0.1
797,CV,3,39,ascorbic_acid+copper+aluminum,8.0,839,0.0,0.0,2.0,0.0,0.5,2.0
798,CV,3,39,ascorbic_acid+copper+aluminum,7.0,840,0.0,0.0,0.2,0.0,5.0,1.0
799,CV,3,39,ascorbic_acid+copper+aluminum,6.5,841,0.0,0.0,5.0,0.0,0.5,2.0
800,CV,3,39,ascorbic_acid+copper+aluminum,7.0,842,0.0,0.0,0.5,0.0,1.0,1.0
801,CV,3,40,glucose+copper+aluminum,6.0,843,0.0,0.0,0.0,5.0,5.0,2.0
802,CV,3,40,glucose+copper+aluminum,6.5,844,0.0,0.0,0.0,0.5,1.0,0.1
803,CV,3,40,glucose+copper+aluminum,7.0,845,0.0,0.0,0.0,0.2,1.0,0.2
804,CV,3,40,glucose+copper+aluminum,8.0,846,0.0,0.0,0.0,0.5,2.0,1.0
805,CV,3,40,glucose+copper+aluminum,7.5,847,0.0,0.0,0.0,0.2,0.5,2.0
806,CV,3,40,glucose+copper+aluminum,7.5,848,0.0,0.0,0.0,0.1,1.0,2.0
807,CV,3,40,glucose+copper+aluminum,7.0,849,0.0,0.0,0.0,5.0,1.0,2.0
808,CV,3,40,glucose+copper+aluminum,6.0,850,0.0,0.0,0.0,0.5,0.1,1.0
