substance,concentration,pH,method,seed,meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry,split,label
dopamine,10.0,6.0,DVP,9,0.2842428495415896,0.957722306916444,5.473660717956805,-0.2974231346557609,0.1,1.4,0.0010529794416146,0.4903316317420604,-0.4151855336828418,5.473660717956805,0.2585170340681363,0.0645290581162324,0.2758346745990596,5.440730624229459,0.9166666666666652,train,0
dopamine,0.2,6.5,DVP,0,0.0120108867101082,0.0341347673798109,0.1985163509610296,-0.0117084199316123,0.1,1.4,1.1079054815791227e-05,0.0165491317298005,-0.0190131811193339,0.1985163509610296,0.2276553106212424,0.0645290581162324,0.0098390222083154,0.1955605358236196,0.9166666666666652,train,0
glucose,10.0,6.0,DVP,6,0.3645731304175971,0.811483182170545,3.25324533615108,-0.2431970039579383,0.1,1.4,-0.0004608308692239,0.2705588330699775,-0.1959893842700373,3.25324533615108,0.5194388777555111,0.1430861723446892,0.359231563984011,3.1993402647989524,0.8888888888888856,train,3
aluminum,0.5,8.0,DVP,8,0.030530087818547,0.0782446176287501,0.3719019332112455,-0.0232968516454429,0.1,1.4,-7.79367700505476e-06,0.0237373624755091,-0.0219452132459469,0.3719019332112455,-0.2997995991983967,0.101002004008016,0.0284856079452076,0.3665477378097349,0.8947368421052625,train,5
copper,0.2,8.0,DVP,1,0.0113664277028215,0.0364505326398745,0.2280995601004703,-0.0103171243886654,0.1,1.4,2.5316237598746944e-06,0.0196199863523707,-0.0198322091120156,0.2280995601004703,-0.038877755511022,0.0561122244488978,0.0097733193454619,0.2256807975225962,1.0,train,4
aluminum,1.0,6.5,DVP,5,0.0565213452582162,0.1482965782360919,0.6809887466696293,-0.0470690286736491,0.1,1.4,-4.507968277708015e-05,0.0445054407686132,-0.0488127325915563,0.6809887466696293,-0.3278557114228457,0.1038076152304609,0.0550524158934823,0.672369248593248,0.7619047619047609,train,5
dopamine,0.2,7.5,DVP,1,0.0122309685817516,0.0350931733489292,0.2061796924450415,-0.0088413652698906,0.1,1.4,2.6623153717307403e-06,0.0160722902284301,-0.0145461082191495,0.2061796924450415,0.1659318637274549,0.0617234468937876,0.0098765275790015,0.2031352248835023,0.5714285714285726,train,0
glucose,2.0,8.0,DVP,7,0.1139559850395966,0.2582666723391113,1.0601043930417744,-0.0946995548657598,0.1,1.4,-0.0001066751612852,0.068521109960867,-0.0635960853973484,1.0601043930417744,0.4521042084168337,0.1402805611222444,0.1135694563181961,1.049470671404588,0.6666666666666684,train,3
ascorbic_acid,0.5,7.5,DVP,1,0.0443974947806517,0.1085225040725625,0.4777474817252773,-0.0323181707982056,0.1,1.4,-4.82130318491425e-07,0.0322794467421458,-0.034964958874023,0.4777474817252773,0.0368737474949899,0.1122244488977955,0.0421029352498221,0.4712035784387866,0.904761904761905,train,2
copper,2.0,8.0,DVP,4,0.089343534558857,0.3188674789122723,1.9194114282661277,-0.1122723388054514,0.1,1.4,-8.838623587858585e-06,0.1650942234792294,-0.1686509272544342,1.9194114282661277,-0.0360721442885771,0.0561122244488978,0.0851286145969891,1.9116243342291483,0.8181818181818221,train,4
uric_acid,5.0,6.0,DVP,0,0.2072641816363795,0.6030817388827796,2.949846456992922,-0.2523314254073721,0.1,1.4,0.0001291422477808,0.2178589565178561,-0.1741060157176026,2.949846456992922,0.4044088176352706,0.0897795591182364,0.2073329232983505,2.9263805671742733,0.999999999999995,train,1
ascorbic_acid,1.0,7.5,DVP,9,0.0846346927586672,0.2106356931731777,0.93327764077279,-0.0596832846292142,0.1,1.4,0.0002502771509793,0.058370330402695,-0.0543906686228797,0.93327764077279,0.0284569138276553,0.1178356713426853,0.0840643667143451,0.9201562734693134,0.6800000000000007,train,2
uric_acid,0.1,8.0,DVP,4,0.0079685343142393,0.0171107809559004,0.0882063034635603,-0.0031677344040777,0.1,1.4,3.346786338610774e-06,0.0052609631923767,-0.0048934675268674,0.0882063034635603,0.3006012024048096,0.0897795591182365,0.0058709950376544,0.0854910500937058,0.7777777777777766,train,1
dopamine,5.0,8.0,DVP,3,0.1961697543881504,0.6539590459608561,3.7501177109906303,-0.1946409135116374,0.1,1.4,-0.0003311136498055,0.2900265452164661,-0.3160267379289223,3.7501177109906303,0.1462925851703407,0.0645290581162325,0.1887200010856796,3.7278010472874064,0.9166666666666686,train,0
ascorbic_acid,10.0,6.0,DVP,5,0.4825382303855748,1.2282282351275573,5.377002424080463,-0.3702024262636056,0.1,1.4,-0.0003789985187967,0.4541261490290171,-0.3600507309402248,5.377002424080463,0.0929859719438878,0.1094188376753507,0.4679500192122733,5.3181813065029,0.8571428571428585,train,2
glucose,10.0,7.0,DVP,9,0.3697704779527536,0.824043674783842,3.340317779602728,-0.2771095840518331,0.1,1.4,0.0010297088647842,0.2306847483005659,-0.229840045096773,3.340317779602728,0.4857715430861723,0.1430861723446892,0.3654929965979609,3.284482952790015,0.8214285714285698,train,3
aluminum,2.0,6.0,DVP,3,0.1053115827137928,0.2768404092755572,1.2927378345670966,-0.0998439620277329,0.1,1.4,-0.0001566254395665,0.0947299156576911,-0.151484428601536,1.2927378345670966,-0.3278557114228457,0.1038076152304609,0.1026683992659079,1.2746430202074597,0.9473684210526316,train,5
ascorbic_acid,10.0,8.0,DVP,3,0.5099100002126945,1.2691914667112545,5.475114278582977,-0.4362856850768133,0.1,1.4,-0.0007003019299213,0.3467098306723498,-0.6641711310190153,5.475114278582977,0.0256513026052104,0.1178356713426853,0.5041945751561114,5.394538026120858,0.7499999999999992,train,2
aluminum,0.2,8.0,DVP,7,0.0128372457070861,0.0322121447363125,0.1553087634746639,-0.0110746661303111,0.1,1.4,-1.1350594308352403e-05,0.0088545614756358,-0.0081730625103323,0.1553087634746639,-0.3110220440881763,0.101002004008016,0.0118106545488732,0.1532942853398325,0.7999999999999996,train,5
ascorbic_acid,0.2,6.5,DVP,7,0.0185498226892825,0.0437889372686037,0.1943177675892619,-0.0112242106552321,0.1,1.4,-1.594687633257935e-05,0.0116520638124032,-0.0117017053908146,0.1943177675892619,0.0761523046092184,0.1150300601202405,0.0173119880059115,0.1914102877051274,0.8636363636363632,train,2
uric_acid,1.0,6.5,DVP,9,0.056253711090549,0.1567636131762902,0.7782160069039804,-0.0484400262733233,0.1,1.4,0.0001806483258661,0.0561133109267196,-0.0426007579507073,0.7782160069039804,0.3763527054108216,0.0897795591182365,0.0537694686336189,0.7699391674677518,0.882352941176471,train,1
copper,0.1,6.0,DVP,2,0.0063368814668613,0.0181561509538176,0.1099316822781729,-0.0044789736211648,0.1,1.4,-1.708895250209586e-07,0.0097267105448992,-0.0092449591515699,0.1099316822781729,-0.064128256513026,0.0561122244488978,0.0048632586817934,0.1081940650811702,0.6666666666666677,train,4
aluminum,0.5,7.5,DVP,9,0.0303346797068162,0.0790761953507383,0.3681014207849808,-0.0259901047329294,0.1,1.4,0.0001002422512831,0.0228157670815878,-0.0268081954289276,0.3681014207849808,-0.3054108216432865,0.0981963927855711,0.0282488273057323,0.362374889022022,0.8421052631578941,train,5
glucose,0.2,7.0,DVP,6,0.0155044171543547,0.0289629571934085,0.1249887154788793,-0.0072180066997063,0.1,1.4,-1.4061842417783078e-05,0.0080239966492023,-0.0083346698102795,0.1249887154788793,0.4829659318637275,0.1346693386773545,0.0123342028787888,0.1205051263627998,0.8461538461538464,train,3
glucose,2.0,6.0,DVP,9,0.1149477985583657,0.2524548335474074,1.0009864420141006,-0.0833843499418465,0.1,1.4,0.000328332259174,0.0706384508270625,-0.0750517686557837,1.0009864420141006,0.5026052104208417,0.1458917835671342,0.1131073343486128,0.9819389793412814,0.6774193548387094,train,3
ascorbic_acid,2.0,6.5,DVP,4,0.1527584578344137,0.3892270740147266,1.6954134827853913,-0.1354327225604887,0.1,1.4,-1.156396786816849e-05,0.1039279366382719,-0.1062479199484139,1.6954134827853913,0.0733466933867735,0.1206412825651302,0.1577335212247271,1.6796769710785453,0.8695652173913055,train,2
dopamine,0.2,6.5,DVP,8,0.0121607602718782,0.0341799635321066,0.2011307368905872,-0.0090916168342201,0.1,1.4,-6.154048992722399e-07,0.0173491951348399,-0.0152363833546003,0.2011307368905872,0.2276553106212424,0.0617234468937876,0.0096025708840431,0.1977024359451729,0.9999999999999964,train,0
dopamine,10.0,8.0,DVP,7,0.2844371183267404,1.0114919405181229,5.76531368799572,-0.2985759225968385,0.1,1.4,-0.0004214685708976,0.5186251638664047,-0.5229636503307,5.76531368799572,0.1490981963927855,0.0617234468937876,0.2851643230440654,5.755454360182817,0.8333333333333339,train,0
aluminum,0.1,6.5,DVP,2,0.0072885088264783,0.0161544415828262,0.0729489316687256,-0.0042100991395745,0.1,1.4,5.3891758284372286e-08,0.005325393396449,-0.0047491632641861,0.0729489316687256,-0.3250501002004007,0.1066132264529058,0.0060900221490494,0.0709206621759391,0.8095238095238101,train,5
copper,10.0,6.5,DVP,9,0.2805200751331806,1.0135463222402792,6.118273681412637,-0.2939932238617085,0.1,1.4,0.0011796208395493,0.5815022748119204,-0.4467318434999467,6.118273681412637,-0.0557114228456914,0.0589178356713426,0.2793222378053842,6.088908218865763,0.9090909090909042,train,4
dopamine,0.1,7.0,DVP,4,0.0071665922654757,0.0176129834703699,0.1031831878133791,-0.0044629976124407,0.1,1.4,3.3542965642808037e-06,0.0090377202972612,-0.0075705250625066,0.1031831878133791,0.1995991983967936,0.0645290581162325,0.0050860370257448,0.1005852360228972,0.9166666666666686,train,0
glucose,5.0,7.5,DVP,4,0.2400428522773679,0.5225314662476631,2.0621831522115226,-0.1798342930690114,0.1,1.4,4.683042501571533e-06,0.1596804210540053,-0.1499815079015538,2.0621831522115226,0.4745490981963928,0.1486973947895791,0.2371322943271396,2.021563202508045,0.8275862068965527,train,3
ascorbic_acid,0.5,6.5,DVP,4,0.044038562367468,0.1085549347907958,0.4742939481249862,-0.0368190651224891,0.1,1.4,-3.301780887522421e-07,0.029011628633462,-0.0297248445175738,0.4742939481249862,0.0733466933867735,0.1206412825651302,0.0440000711690308,0.4685428983289065,0.8695652173913055,train,2
uric_acid,5.0,6.5,DVP,5,0.211006410478638,0.6019314824368927,2.9112376377587337,-0.1561103469240038,0.1,1.4,-0.0001781546969845,0.2553560081729217,-0.1892699882082335,2.9112376377587337,0.3819639278557114,0.0897795591182365,0.2075258868811446,2.8866476828327534,0.882352941176471,train,1
glucose,0.5,6.5,DVP,3,0.0344822536068448,0.0710220301391268,0.2808547042083398,-0.0212002575438553,0.1,1.4,-3.094304067634972e-05,0.0248256899553286,-0.0378241799222539,0.2808547042083398,0.4969939879759518,0.1458917835671342,0.0319106319261555,0.2735783958839526,0.7333333333333317,train,3
ascorbic_acid,0.2,7.0,DVP,0,0.0192314506311384,0.0443348049563295,0.2011926769466868,-0.0171292955127005,0.1,1.4,1.3738316642254722e-05,0.0169821095302693,-0.0152619621512374,0.2011926769466868,0.0537074148296593,0.1150300601202404,0.0174294440048716,0.1969755307359286,0.8636363636363648,train,2
copper,10.0,8.0,DVP,6,0.2844079143769517,1.032751691358808,6.172416695273678,-0.3233182313405912,0.1,1.4,-0.0006622304477704,0.5599061132603715,-0.503451869992187,6.172416695273678,-0.0416833667334669,0.0589178356713426,0.2843534928949676,6.138266636339715,0.7499999999999992,train,4
glucose,5.0,7.5,DVP,3,0.2431966949861265,0.5337577019109788,2.10985860862466,-0.1717948278940266,0.1,1.4,-0.0002729826854292,0.1899976622847116,-0.2825840417870021,2.10985860862466,0.4577154308617234,0.1486973947895791,0.2418142690468632,2.07021377484122,0.514285714285714,train,3
dopamine,5.0,7.5,DVP,5,0.1901555592777688,0.6399363447025751,3.6323094184878686,-0.1817745537081445,0.1,1.4,-0.0001834221360978,0.3081955640138107,-0.2994908391427904,3.6323094184878686,0.1687374749498997,0.0645290581162324,0.1843565785517749,3.609817233642677,0.7692307692307657,train,0
dopamine,0.5,6.0,DVP,7,0.0252451746852577,0.0833908805337132,0.4853787556539752,-0.0267318641553468,0.1,1.4,-3.112337353613225e-05,0.0368489117802557,-0.0343116067987614,0.4853787556539752,0.2557114228456913,0.0617234468937875,0.0234247200216807,0.4829271253849444,1.0,train,0
ascorbic_acid,10.0,7.5,DVP,1,0.4919484455765994,1.2534006207688495,5.497210687423568,-0.3865101116759145,0.1,1.4,-4.7922030975382943e-05,0.3721298874506527,-0.4029249895283311,5.497210687423568,0.0368737474949899,0.1122244488977955,0.4863273280661483,5.442652406702706,0.904761904761905,train,2
aluminum,0.2,6.5,DVP,8,0.0132452378927158,0.0317541920930864,0.1481229551691949,-0.0086283564767032,0.1,1.4,-7.892017229900738e-07,0.0113833952836951,-0.0108587832257887,0.1481229551691949,-0.319438877755511,0.1066132264529058,0.0119441689293564,0.1450134979517761,1.0,train,5
uric_acid,5.0,6.0,DVP,9,0.209363346966152,0.5997554227849693,2.9158809104658143,-0.1904072143340281,0.1,1.4,0.0006780414529516,0.1837106350960616,-0.1823987524720219,2.9158809104658143,0.4100200400801602,0.0897795591182364,0.205843236279991,2.890064627395516,0.7777777777777782,train,1
dopamine,0.5,7.0,DVP,4,0.027037645101976,0.0856495385133893,0.4933296195575423,-0.0269490207904301,0.1,1.4,7.872973930193854e-07,0.0436733829160504,-0.0365414943822944,0.4933296195575423,0.1995991983967936,0.0645290581162325,0.0247748737424206,0.4893228072552779,0.9166666666666686,train,0
copper,0.2,7.0,DVP,5,0.0114204204548962,0.0362243266969801,0.2243976201339265,-0.0100898479844823,0.1,1.4,-7.280208747149689e-06,0.0196191569150674,-0.0178432531760817,0.2243976201339265,-0.0529058116232464,0.0561122244488978,0.0096648832741284,0.221964254099273,0.6666666666666677,train,4
copper,0.1,6.5,DVP,6,0.0064769934441612,0.0183506555637035,0.1123245717448045,-0.0048421339213818,0.1,1.4,-7.896732447173434e-06,0.0113922762248782,-0.0091570783013808,0.1123245717448045,-0.0529058116232464,0.0561122244488977,0.0048859015081929,0.1103063609737599,0.8181818181818185,train,4
ascorbic_acid,10.0,6.0,DVP,6,0.4826982546402872,1.2278633392294709,5.519089669594296,-0.3745994100177368,0.1,1.4,-0.0007948629077711,0.3924643920710571,-0.3339108790629919,5.519089669594296,0.0901803607214428,0.1094188376753507,0.4682782789125845,5.456399311352657,0.7727272727272726,train,2
ascorbic_acid,0.5,8.0,DVP,5,0.0452824765238227,0.1113075167201859,0.5104936177910427,-0.0324253494377793,0.1,1.4,-3.062866203589015e-05,0.0351578012150051,-0.0271762835649222,0.5104936177910427,0.0172344689378757,0.1066132264529058,0.0417159975391759,0.5036485781613137,1.0,train,2
ascorbic_acid,1.0,7.5,DVP,4,0.0845986247915697,0.2128135406889321,0.93251458390918,-0.0737802977895277,0.1,1.4,-4.523660683730113e-06,0.0657309625863819,-0.0582223884706284,0.93251458390918,0.0200400801603206,0.1122244488977955,0.0823718948748882,0.9220604738509374,0.4814814814814826,train,2
copper,0.5,8.0,DVP,3,0.0265103809668812,0.0888967298042298,0.5523048746059027,-0.0297725555338137,0.1,1.4,-4.49460762637706e-05,0.0408437415249356,-0.046170836269444,0.5523048746059027,-0.038877755511022,0.0561122244488978,0.0237558210398979,0.5472688918942374,1.0,train,4
ascorbic_acid,0.2,7.5,DVP,9,0.0195682428700951,0.0448333641575736,0.2002034432670587,-0.0110207237807816,0.1,1.4,5.685404867599861e-05,0.0125338353407648,-0.0116557780753312,0.2002034432670587,0.0284569138276553,0.1178356713426853,0.0178937682955606,0.1958846993284437,0.6800000000000007,train,2
ascorbic_acid,10.0,6.5,DVP,8,0.4891934190868173,1.2393316870709652,5.5320272029603,-0.4388586046528837,0.1,1.4,-0.000172930875262,0.4192141683358072,-0.2819680399223889,5.5320272029603,0.0761523046092184,0.1122244488977955,0.4822347373818371,5.477988213637712,0.904761904761905,train,2
aluminum,0.2,6.5,DVP,2,0.0129883948045942,0.0319150959805769,0.1429735560387499,-0.0090369430469216,0.1,1.4,-3.76589629982365e-06,0.010484164475674,-0.00936125136565,0.1429735560387499,-0.3250501002004007,0.1066132264529058,0.0120342230547293,0.1402956758690328,0.8095238095238101,train,5
dopamine,10.0,8.0,DVP,0,0.2952844529698756,1.0057922621442017,5.778624379072767,-0.4143286478198221,0.1,1.4,0.0002085882185235,0.4982770412931239,-0.4638353023200703,5.778624379072767,0.1434869739478957,0.0617234468937876,0.281936022653222,5.741694112668993,0.8333333333333339,train,0
uric_acid,0.5,6.5,DVP,5,0.0301355151934566,0.080877539491909,0.3931573204250801,-0.0193112926346202,0.1,1.4,-2.056996056393074e-05,0.0344182057231481,-0.0255136562304438,0.3931573204250801,0.3819639278557114,0.0897795591182365,0.0278877162112747,0.3880518395351554,0.882352941176471,train,1
copper,5.0,8.0,DVP,3,0.1872789040498993,0.6597092700586779,4.0903454788217735,-0.2266355982035602,0.1,1.4,-0.0003587051444073,0.303442704222183,-0.3420455057499773,4.0903454788217735,-0.038877755511022,0.0561122244488978,0.17632926777127,4.062506239823165,1.0,train,4
dopamine,2.0,8.0,DVP,9,0.0940845989263989,0.3156429639221391,1.8193158934610163,-0.0920804726089688,0.1,1.4,0.0003462866628336,0.1581971832167539,-0.135590276911457,1.8193158934610163,0.1462925851703407,0.0617234468937876,0.0889524383702447,1.808257226313402,0.9999999999999964,train,0
aluminum,5.0,6.0,DVP,8,0.2137250397381958,0.571784552703896,2.6441855095110576,-0.181027285757031,0.1,1.4,-8.206720388677446e-05,0.2125675874550406,-0.2027901682714405,2.6441855095110576,-0.3306613226452906,0.101002004008016,0.2086916505504253,2.6163850897411227,0.8947368421052635,train,5
aluminum,5.0,7.0,DVP,6,0.214656595578711,0.572918538068184,2.705135455218505,-0.1917160658134283,0.1,1.4,-0.000391843644597,0.1932367563356266,-0.1733974745894545,2.705135455218505,-0.3110220440881763,0.0981963927855711,0.2049592888126992,2.671382232363246,0.8421052631578952,train,5
copper,1.0,7.0,DVP,8,0.0484017661818598,0.1706907225468545,1.025589485982875,-0.0480064025217472,0.1,1.4,-2.013297767444197e-05,0.0956407923124221,-0.0907920894305926,1.025589485982875,-0.0472945891783567,0.0561122244488977,0.0456208757210771,1.0189595304089325,0.8181818181818185,train,4
copper,1.0,8.0,DVP,9,0.0487044541749471,0.1717580916399131,1.0487323189811435,-0.0483216276263426,0.1,1.4,0.0002031296425824,0.1052883766457285,-0.0809913273854309,1.0487323189811435,-0.0416833667334669,0.0561122244488978,0.0460071002006269,1.0423420836663635,0.8181818181818156,train,4
uric_acid,5.0,6.0,DVP,5,0.2091082978603529,0.5959801338931253,2.9033301344694022,-0.1554065209783669,0.1,1.4,-0.0001764768839067,0.1984161564358098,-0.1979713949000144,2.9033301344694022,0.4016032064128255,0.0869739478957914,0.2002868728162253,2.877634860960077,0.823529411764703,train,1
ascorbic_acid,5.0,7.0,DVP,6,0.3173269341132026,0.8038291700544653,3.5176175613198204,-0.2448645751717962,0.1,1.4,-0.0005202833715827,0.2198627119822551,-0.2450298972056082,3.5176175613198204,0.0565130260521041,0.1122244488977955,0.3109163067033013,3.477052626056958,0.904761904761905,train,2
uric_acid,10.0,7.5,DVP,4,0.3332761711098843,0.9608598005822716,4.782166400156206,-0.308421993394905,0.1,1.4,-3.34052845798174e-05,0.3772981738034484,-0.2925176990990578,4.782166400156206,0.3286573146292585,0.0869739478957916,0.3247291008167386,4.746721209509701,0.9375000000000014,train,1
glucose,0.2,7.0,DVP,7,0.0150561501949411,0.0289983315380926,0.1179652269928877,-0.0086483362844315,0.1,1.4,-7.969617732468557e-06,0.0084158151353862,-0.0072952513695021,0.1179652269928877,0.4829659318637275,0.1430861723446892,0.0129012684717908,0.1145131944149857,0.7586206896551723,train,3
copper,0.1,6.0,DVP,0,0.0063915227456627,0.0180276025090659,0.1120887056886981,-0.0066792801222422,0.1,1.4,7.973252156239173e-06,0.0090025317981462,-0.0087403437687831,0.1120887056886981,-0.0613226452905811,0.0533066132264529,0.0046676179539895,0.1102194432938841,0.8999999999999985,train,4
ascorbic_acid,2.0,7.0,DVP,2,0.1517682725213806,0.3886851630022664,1.7973107727447826,-0.111734848020136,0.1,1.4,-8.577348161817123e-05,0.1213537477997576,-0.1026894402452367,1.7973107727447826,0.0480961923847695,0.1066132264529058,0.145818665939296,1.7794383762688382,0.6521739130434792,train,2
aluminum,1.0,6.5,DVP,3,0.0574767050387661,0.1494160367971402,0.6978663737744928,-0.0534637515918926,0.1,1.4,-8.270495427686346e-05,0.0494010065929677,-0.081777442285127,0.6978663737744928,-0.3278557114228457,0.0981963927855711,0.0533875833073028,0.6874489961171322,0.8421052631578941,train,5
dopamine,10.0,7.0,DVP,1,0.2872056215486059,0.982029079342444,5.61377734911273,-0.2816520349509963,0.1,1.4,-3.3877508306189296e-05,0.4805298978908678,-0.4042746180576502,5.61377734911273,0.1995991983967936,0.0617234468937876,0.2762009058534153,5.589815513535713,0.8333333333333339,train,0
glucose,0.2,6.0,DVP,7,0.0148863056679696,0.0286764129621431,0.1159454894839616,-0.0085225667537263,0.1,1.4,-6.767557498828533e-06,0.0085298530913094,-0.0072370415796464,0.1159454894839616,0.5138276553106212,0.1430861723446894,0.0127877258199796,0.1123351549005563,0.8888888888888886,train,3
aluminum,0.1,7.0,DVP,0,0.0073636799105942,0.0162120774072473,0.0764293568108892,-0.0062938045563936,0.1,1.4,7.777779666724064e-06,0.0049963512749009,-0.0049839906098052,0.0764293568108892,-0.3166332665330661,0.1038076152304609,0.0060432432740584,0.0744567567945084,0.8500000000000004,train,5
aluminum,5.0,6.5,DVP,4,0.2138887340285762,0.5782425491878173,2.6811645977930607,-0.2148511628713712,0.1,1.4,-2.049688293339502e-05,0.197783270585929,-0.1719058980395207,2.6811645977930607,-0.3278557114228457,0.101002004008016,0.2111995452209445,2.656113051468031,0.7999999999999996,train,5
ascorbic_acid,0.2,6.0,DVP,7,0.0183828814779288,0.0433879704057013,0.1943776323459396,-0.0110794762053613,0.1,1.4,-1.573803030198656e-05,0.0117023327976589,-0.0125347801681249,0.1943776323459396,0.087374749498998,0.1094188376753507,0.0166263348614342,0.1914089798022935,0.6956521739130451,train,2
aluminum,0.1,7.5,DVP,1,0.007369746537438,0.0162399049466324,0.0768994515998437,-0.0044344990338729,0.1,1.4,3.3195320279465783e-06,0.0052834940407406,-0.0063980800662804,0.0768994515998437,-0.3082164328657314,0.0981963927855711,0.0058433645551901,0.0748584405488614,0.9444444444444456,train,5
copper,0.5,8.0,DVP,1,0.025598674386891,0.0888727171966489,0.5542768962204148,-0.0263485145749846,0.1,1.4,3.844050627293261e-07,0.0478894846791146,-0.0483712548050717,0.5542768962204148,-0.038877755511022,0.0561122244488978,0.0238366499811617,0.5505031170735094,1.0,train,4
dopamine,2.0,8.0,DVP,4,0.0940344682061684,0.3153866612855633,1.8643684602724813,-0.1031591525285637,0.1,1.4,-7.85994513817978e-06,0.1398524478812913,-0.1302712228472748,1.8643684602724813,0.1462925851703407,0.0617234468937876,0.0885328135851842,1.8556801111154213,0.9999999999999964,train,0
uric_acid,0.1,7.0,DVP,0,0.0078054270224246,0.0168419248700057,0.0857247424982821,-0.0046852752102194,0.1,1.4,7.633797793277351e-06,0.0057501823922387,-0.0061494568644202,0.0857247424982821,0.3482965931863727,0.0869739478957914,0.0056675731996627,0.0829323023553502,0.7222222222222218,train,1
ascorbic_acid,0.1,8.0,DVP,9,0.0109416557175165,0.0229138921649885,0.1023563251585005,-0.0045727818656634,0.1,1.4,3.122488105761984e-05,0.0069423881211655,-0.0059932710636917,0.1023563251585005,0.0116232464929859,0.1122244488977955,0.0088359419182698,0.0991578656447088,0.818181818181817,train,2
ascorbic_acid,0.5,6.0,DVP,3,0.0442325019201497,0.1066380355844923,0.4870263744761261,-0.0325210451570709,0.1,1.4,-5.474487432846309e-05,0.0290590795638942,-0.0554110987289545,0.4870263744761261,0.0929859719438878,0.1094188376753506,0.0405196469190566,0.4783634461312607,0.772727272727274,train,2
glucose,10.0,7.0,DVP,3,0.3745028305564492,0.8262550154248401,3.29627225875158,-0.2667309019772198,0.1,1.4,-0.0004131265843109,0.2956475031264345,-0.4368827015896291,3.29627225875158,0.4829659318637275,0.1430861723446892,0.3664944952437899,3.238123852315996,0.7000000000000011,train,3
uric_acid,2.0,6.0,DVP,2,0.1002545524591264,0.2913242469605869,1.433665801262435,-0.0831145552507494,0.1,1.4,-6.0445489623950245e-05,0.1050966775328047,-0.1041593690898464,1.433665801262435,0.3987975951903807,0.0841683366733466,0.0961317670022341,1.4225132888862602,0.7647058823529397,train,1
dopamine,10.0,6.5,DVP,3,0.2929955230907584,0.9674875223384892,5.656195814162485,-0.2900432823188357,0.1,1.4,-0.0004985927267505,0.4922198554950164,-0.4739594371468062,5.656195814162485,0.2248496993987976,0.0617234468937875,0.2709045241729061,5.617758255343665,0.6923076923076927,train,0
glucose,2.0,7.0,DVP,5,0.1163655163933093,0.2560162269325526,1.0338942672626463,-0.0735523680696835,0.1,1.4,-6.317654023009619e-05,0.0758473874760097,-0.0658979171526837,1.0338942672626463,0.4829659318637275,0.1515030060120241,0.1176483709355875,1.0160957410673703,0.7419354838709685,train,3
copper,0.2,7.5,DVP,3,0.011691123360465,0.0363005589183935,0.2227310091112731,-0.011637072945028,0.1,1.4,-1.6041859198829103e-05,0.018349676043502,-0.0189141717169785,0.2227310091112731,-0.0472945891783567,0.0561122244488977,0.0096884702365713,0.2197365594145993,0.8181818181818185,train,4
dopamine,0.2,7.5,DVP,0,0.0122643731246745,0.0349872212843401,0.2012620282370898,-0.0120666110837197,0.1,1.4,1.125476887584061e-05,0.02036894811898,-0.0166830875014758,0.2012620282370898,0.1715430861723447,0.0645290581162324,0.0100777691652583,0.1981472263301237,0.9166666666666652,train,0
dopamine,10.0,6.0,DVP,2,0.2782757708043972,0.9637921563614262,5.565299827975863,-0.2607632003255703,0.1,1.4,-0.0002037183674502,0.4853659026584915,-0.4132462883164838,5.565299827975863,0.2557114228456913,0.0617234468937875,0.2698168062976085,5.541158534613008,1.0,train,0
dopamine,0.2,6.5,DVP,6,0.0121189909375981,0.034231664264054,0.1974937789355652,-0.0083714478085902,0.1,1.4,-1.7170247295818646e-05,0.01546629143975,-0.0153454407580689,0.1974937789355652,0.2276553106212424,0.0645290581162324,0.0098862095692304,0.1942631524716435,0.9166666666666652,train,0
glucose,0.2,8.0,DVP,9,0.0156813205699767,0.0293672318113253,0.1180955180764048,-0.0077263340753143,0.1,1.4,4.06973105833995e-05,0.0084490087545601,-0.0081264889857809,0.1180955180764048,0.4605210420841684,0.1374749498997995,0.0126657043641802,0.1135382692319569,0.8148148148148187,train,3
ascorbic_acid,1.0,6.0,DVP,9,0.0821801357382515,0.204391063633117,0.9004340310196398,-0.0634504832817191,0.1,1.4,0.0002428572029154,0.0578512818970832,-0.0527513057466068,0.9004340310196398,0.0957915831663326,0.1150300601202405,0.0804954304168854,0.8881551339955757,0.8636363636363632,train,2
ascorbic_acid,2.0,7.5,DVP,6,0.1557491697133153,0.392150146829652,1.6974758462004782,-0.1193830528688527,0.1,1.4,-0.0002518065343047,0.1272732457879657,-0.1154217106801158,1.6974758462004782,0.0396793587174348,0.1206412825651302,0.1594724419632709,1.6772123560747014,0.9545454545454538,train,2
ascorbic_acid,0.2,6.5,DVP,5,0.0192007575748391,0.0439950975272426,0.197239942128801,-0.0120331493693616,0.1,1.4,-9.825516871180218e-06,0.0151322543348574,-0.0118983347119498,0.197239942128801,0.0761523046092184,0.1150300601202404,0.0172937899364982,0.1931518266558419,0.9523809523809516,train,2
dopamine,0.2,8.0,DVP,6,0.0125032574390698,0.0356830677300483,0.2048036840629414,-0.0087271657039063,0.1,1.4,-1.7972238830324434e-05,0.0157954220614343,-0.0157899973367338,0.2048036840629414,0.1490981963927855,0.0617234468937876,0.0100130284005334,0.201548640566243,0.8333333333333339,train,0
