sample_id,method,mixture_size,combination_id,combination,pH,seed,dopamine_concentration,uric_acid_concentration,ascorbic_acid_concentration,glucose_concentration,copper_concentration,aluminum_concentration
527,DPV,3,26,dopamine+ascorbic_acid+copper,6.0,1000569,5.0,0.0,0.2,0.0,0.5,0.0
528,DPV,3,26,dopamine+ascorbic_acid+copper,6.0,1000570,0.5,0.0,0.2,0.0,2.0,0.0
529,DPV,3,26,dopamine+ascorbic_acid+copper,7.0,1000571,1.0,0.0,2.0,0.0,1.0,0.0
530,DPV,3,26,dopamine+ascorbic_acid+copper,7.5,1000572,5.0,0.0,5.0,0.0,0.5,0.0
531,DPV,3,26,dopamine+ascorbic_acid+copper,7.0,1000573,0.1,0.0,2.0,0.0,5.0,0.0
532,DPV,3,26,dopamine+ascorbic_acid+copper,8.0,1000574,0.5,0.0,2.0,0.0,0.1,0.0
533,DPV,3,26,dopamine+ascorbic_acid+copper,6.5,1000575,0.1,0.0,0.2,0.0,1.0,0.0
534,DPV,3,26,dopamine+ascorbic_acid+copper,6.5,1000576,0.5,0.0,0.2,0.0,2.0,0.0
535,DPV,3,26,dopamine+ascorbic_acid+copper,7.0,1000577,0.2,0.0,5.0,0.0,5.0,0.0
536,DPV,3,26,dopamine+ascorbic_acid+copper,6.5,1000578,2.0,0.0,0.2,0.0,0.5,0.0
537,DPV,3,26,dopamine+ascorbic_acid+copper,8.0,1000579,2.0,0.0,0.1,0.0,1.0,0.0
538,DPV,3,26,dopamine+ascorbic_acid+copper,6.0,1000580,1.0,0.0,5.0,0.0,5.0,0.0
539,DPV,3,26,dopamine+ascorbic_acid+copper,7.0,1000581,2.0,0.0,5.0,0.0,5.0,0.0
540,DPV,3,26,dopamine+ascorbic_acid+copper,7.0,1000582,1.0,0.0,0.1,0.0,0.1,0.0
541,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.0,1000583,5.0,0.0,2.0,0.0,0.0,0.2
542,DPV,3,27,dopamine+ascorbic_acid+aluminum,7.0,1000584,0.2,0.0,0.5,0.0,0.0,1.0
543,DPV,3,27,dopamine+ascorbic_acid+aluminum,7.0,1000585,0.2,0.0,0.2,0.0,0.0,1.0
544,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.5,1000586,1.0,0.0,0.5,0.0,0.0,0.5
545,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.0,1000587,0.1,0.0,1.0,0.0,0.0,2.0
546,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.0,1000588,0.1,0.0,0.5,0.0,0.0,5.0
547,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.0,1000589,1.0,0.0,2.0,0.0,0.0,0.5
548,DPV,3,27,dopamine+ascorbic_acid+aluminum,7.0,1000590,5.0,0.0,1.0,0.0,0.0,0.5
549,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.0,1000591,1.0,0.0,5.0,0.0,0.0,2.0
550,DPV,3,27,dopamine+ascorbic_acid+aluminum,8.0,1000592,0.1,0.0,0.1,0.0,0.0,2.0
551,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.5,1000593,0.2,0.0,0.2,0.0,0.0,2.0
552,DPV,3,27,dopamine+ascorbic_acid+aluminum,7.5,1000594,5.0,0.0,0.2,0.0,0.0,1.0
553,DPV,3,27,dopamine+ascorbic_acid+aluminum,7.5,1000595,0.5,0.0,1.0,0.0,0.0,1.0
554,DPV,3,27,dopamine+ascorbic_acid+aluminum,7.0,1000596,0.1,0.0,0.2,0.0,0.0,1.0
555,DPV,3,27,dopamine+ascorbic_acid+aluminum,8.0,1000597,1.0,0.0,0.5,0.0,0.0,0.5
556,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.0,1000598,0.2,0.0,1.0,0.0,0.0,1.0
557,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.5,1000599,1.0,0.0,0.5,0.0,0.0,2.0
558,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.5,1000600,1.0,0.0,1.0,0.0,0.0,1.0
559,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.0,1000601,5.0,0.0,1.0,0.0,0.0,1.0
560,DPV,3,27,dopamine+ascorbic_acid+aluminum,6.5,1000602,1.0,0.0,0.2,0.0,0.0,0.5
561,DPV,3,28,dopamine+glucose+copper,6.5,1000603,0.1,0.0,0.0,0.5,5.0,0.0
562,DPV,3,28,dopamine+glucose+copper,7.5,1000604,5.0,0.0,0.0,0.2,0.2,0.0
563,DPV,3,28,dopamine+glucose+copper,6.5,1000605,0.5,0.0,0.0,2.0,2.0,0.0
564,DPV,3,28,dopamine+glucose+copper,8.0,1000606,2.0,0.0,0.0,2.0,0.5,0.0
565,DPV,3,28,dopamine+glucose+copper,7.5,1000607,2.0,0.0,0.0,0.2,2.0,0.0
566,DPV,3,28,dopamine+glucose+copper,8.0,1000608,5.0,0.0,0.0,5.0,0.2,0.0
567,DPV,3,28,dopamine+glucose+copper,6.0,1000609,5.0,0.0,0.0,1.0,1.0,0.0
568,DPV,3,28,dopamine+glucose+copper,8.0,1000610,0.5,0.0,0.0,1.0,0.1,0.0
569,DPV,3,28,dopamine+glucose+copper,7.5,1000611,0.2,0.0,0.0,2.0,5.0,0.0
570,DPV,3,28,dopamine+glucose+copper,8.0,1000612,5.0,0.0,0.0,2.0,0.2,0.0
571,DPV,3,28,dopamine+glucose+copper,6.5,1000613,1.0,0.0,0.0,5.0,2.0,0.0
572,DPV,3,28,dopamine+glucose+copper,8.0,1000614,0.1,0.0,0.0,0.2,0.2,0.0
573,DPV,3,28,dopamine+glucose+copper,7.0,1000615,0.2,0.0,0.0,0.2,0.2,0.0
574,DPV,3,28,dopamine+glucose+copper,6.0,1000616,2.0,0.0,0.0,1.0,5.0,0.0
575,DPV,3,28,dopamine+glucose+copper,7.0,1000617,0.5,0.0,0.0,0.2,0.5,0.0
576,DPV,3,28,dopamine+glucose+copper,6.0,1000618,0.1,0.0,0.0,0.1,0.5,0.0
577,DPV,3,28,dopamine+glucose+copper,8.0,1000619,0.1,0.0,0.0,0.5,5.0,0.0
578,DPV,3,28,dopamine+glucose+copper,6.5,1000620,1.0,0.0,0.0,0.2,1.0,0.0
579,DPV,3,28,dopamine+glucose+copper,6.5,1000621,0.1,0.0,0.0,5.0,1.0,0.0
580,DPV,3,28,dopamine+glucose+copper,7.0,1000622,5.0,0.0,0.0,0.5,1.0,0.0
581,DPV,3,29,dopamine+glucose+aluminum,7.0,1000623,1.0,0.0,0.0,2.0,0.0,1.0
582,DPV,3,29,dopamine+glucose+aluminum,6.0,1000624,5.0,0.0,0.0,0.1,0.0,0.5
583,DPV,3,29,dopamine+glucose+aluminum,8.0,1000625,0.1,0.0,0.0,2.0,0.0,2.0
584,DPV,3,29,dopamine+glucose+aluminum,8.0,1000626,0.2,0.0,0.0,0.1,0.0,5.0
585,DPV,3,29,dopamine+glucose+aluminum,7.5,1000627,5.0,0.0,0.0,2.0,0.0,1.0
586,DPV,3,29,dopamine+glucose+aluminum,7.5,1000628,5.0,0.0,0.0,0.5,0.0,0.5
587,DPV,3,29,dopamine+glucose+aluminum,7.0,1000629,1.0,0.0,0.0,0.2,0.0,2.0
588,DPV,3,29,dopamine+glucose+aluminum,7.0,1000630,0.1,0.0,0.0,2.0,0.0,0.5
589,DPV,3,29,dopamine+glucose+aluminum,7.0,1000631,5.0,0.0,0.0,2.0,0.0,0.5
590,DPV,3,29,dopamine+glucose+aluminum,6.0,1000632,5.0,0.0,0.0,0.5,0.0,0.5
591,DPV,3,29,dopamine+glucose+aluminum,6.0,1000633,2.0,0.0,0.0,0.5,0.0,1.0
592,DPV,3,29,dopamine+glucose+aluminum,6.5,1000634,0.1,0.0,0.0,2.0,0.0,5.0
593,DPV,3,29,dopamine+glucose+aluminum,7.0,1000635,5.0,0.0,0.0,1.0,0.0,1.0
594,DPV,3,29,dopamine+glucose+aluminum,6.0,1000636,2.0,0.0,0.0,1.0,0.0,0.1
595,DPV,3,29,dopamine+glucose+aluminum,6.0,1000637,5.0,0.0,0.0,0.1,0.0,5.0
596,DPV,3,29,dopamine+glucose+aluminum,8.0,1000638,0.2,0.0,0.0,5.0,0.0,1.0
597,DPV,3,29,dopamine+glucose+aluminum,6.5,1000639,5.0,0.0,0.0,5.0,0.0,1.0
598,DPV,3,29,dopamine+glucose+aluminum,7.0,1000640,1.0,0.0,0.0,2.0,0.0,1.0
599,DPV,3,29,dopamine+glucose+aluminum,7.0,1000641,2.0,0.0,0.0,0.1,0.0,0.5
600,DPV,3,29,dopamine+glucose+aluminum,7.5,1000642,1.0,0.0,0.0,2.0,0.0,5.0
601,DPV,3,30,dopamine+copper+aluminum,7.5,1000643,2.0,0.0,0.0,0.0,0.2,2.0
602,DPV,3,30,dopamine+copper+aluminum,6.5,1000644,5.0,0.0,0.0,0.0,1.0,0.5
603,DPV,3,30,dopamine+copper+aluminum,8.0,1000645,0.2,0.0,0.0,0.0,5.0,5.0
604,DPV,3,30,dopamine+copper+aluminum,6.5,1000646,0.5,0.0,0.0,0.0,2.0,0.5
605,DPV,3,30,dopamine+copper+aluminum,8.0,1000647,0.2,0.0,0.0,0.0,1.0,1.0
606,DPV,3,30,dopamine+copper+aluminum,7.0,1000648,0.5,0.0,0.0,0.0,0.2,1.0
607,DPV,3,30,dopamine+copper+aluminum,6.0,1000649,5.0,0.0,0.0,0.0,0.2,5.0
608,DPV,3,30,dopamine+copper+aluminum,7.5,1000650,0.5,0.0,0.0,0.0,0.1,2.0
609,DPV,3,30,dopamine+copper+aluminum,6.0,1000651,0.5,0.0,0.0,0.0,2.0,0.5
610,DPV,3,30,dopamine+copper+aluminum,7.5,1000652,2.0,0.0,0.0,0.0,2.0,0.5
611,DPV,3,30,dopamine+copper+aluminum,6.0,1000653,1.0,0.0,0.0,0.0,5.0,0.1
612,DPV,3,30,dopamine+copper+aluminum,6.5,1000654,0.1,0.0,0.0,0.0,0.5,1.0
613,DPV,3,30,dopamine+copper+aluminum,7.5,1000655,2.0,0.0,0.0,0.0,2.0,0.2
614,DPV,3,30,dopamine+copper+aluminum,8.0,1000656,2.0,0.0,0.0,0.0,0.5,0.2
615,DPV,3,30,dopamine+copper+aluminum,7.0,1000657,0.2,0.0,0.0,0.0,1.0,2.0
616,DPV,3,30,dopamine+copper+aluminum,6.0,1000658,0.1,0.0,0.0,0.0,0.1,1.0
617,DPV,3,30,dopamine+copper+aluminum,6.5,1000659,0.2,0.0,0.0,0.0,0.2,2.0
618,DPV,3,30,dopamine+copper+aluminum,8.0,1000660,0.2,0.0,0.0,0.0,0.1,2.0
619,DPV,3,30,dopamine+copper+aluminum,7.5,1000661,5.0,0.0,0.0,0.0,5.0,5.0
620,DPV,3,30,dopamine+copper+aluminum,6.0,1000662,2.0,0.0,0.0,0.0,0.2,0.5
621,DPV,3,31,uric_acid+ascorbic_acid+glucose,6.5,1000663,0.0,2.0,0.5,0.1,0.0,0.0
622,DPV,3,31,uric_acid+ascorbic_acid+glucose,6.5,1000664,0.0,2.0,0.1,2.0,0.0,0.0
623,DPV,3,31,uric_acid+ascorbic_acid+glucose,6.0,1000665,0.0,0.1,0.2,0.2,0.0,0.0
624,DPV,3,31,uric_acid+ascorbic_acid+glucose,8.0,1000666,0.0,1.0,0.1,1.0,0.0,0.0
625,DPV,3,31,uric_acid+ascorbic_acid+glucose,7.5,1000667,0.0,0.2,0.2,0.5,0.0,0.0
626,DPV,3,31,uric_acid+ascorbic_acid+glucose,6.0,1000668,0.0,5.0,2.0,0.1,0.0,0.0
627,DPV,3,31,uric_acid+ascorbic_acid+glucose,7.5,1000669,0.0,1.0,0.2,1.0,0.0,0.0
628,DPV,3,31,uric_acid+ascorbic_acid+glucose,7.0,1000670,0.0,0.5,1.0,0.1,0.0,0.0
629,DPV,3,31,uric_acid+ascorbic_acid+glucose,6.0,1000671,0.0,5.0,1.0,0.5,0.0,0.0
630,DPV,3,31,uric_acid+ascorbic_acid+glucose,7.0,1000672,0.0,5.0,0.2,0.5,0.0,0.0
631,DPV,3,31,uric_acid+ascorbic_acid+glucose,6.0,1000673,0.0,0.5,0.5,1.0,0.0,0.0
632,DPV,3,31,uric_acid+ascorbic_acid+glucose,6.5,1000674,0.0,5.0,0.2,0.5,0.0,0.0
633,DPV,3,31,uric_acid+ascorbic_acid+glucose,8.0,1000675,0.0,0.5,2.0,0.1,0.0,0.0
634,DPV,3,31,uric_acid+ascorbic_acid+glucose,7.5,1000676,0.0,0.5,1.0,5.0,0.0,0.0
635,DPV,3,31,uric_acid+ascorbic_acid+glucose,6.0,1000677,0.0,2.0,0.5,0.5,0.0,0.0
636,DPV,3,31,uric_acid+ascorbic_acid+glucose,8.0,1000678,0.0,0.1,0.5,2.0,0.0,0.0
637,DPV,3,31,uric_acid+ascorbic_acid+glucose,7.0,1000679,0.0,0.2,0.1,2.0,0.0,0.0
638,DPV,3,31,uric_acid+ascorbic_acid+glucose,8.0,1000680,0.0,0.2,0.1,5.0,0.0,0.0
639,DPV,3,31,uric_acid+ascorbic_acid+glucose,7.5,1000681,0.0,2.0,1.0,0.5,0.0,0.0
640,DPV,3,31,uric_acid+ascorbic_acid+glucose,6.5,1000682,0.0,2.0,1.0,2.0,0.0,0.0
641,DPV,3,32,uric_acid+ascorbic_acid+copper,7.0,1000683,0.0,0.5,0.5,0.0,2.0,0.0
642,DPV,3,32,uric_acid+ascorbic_acid+copper,7.0,1000684,0.0,2.0,2.0,0.0,0.1,0.0
643,DPV,3,32,uric_acid+ascorbic_acid+copper,7.5,1000685,0.0,2.0,1.0,0.0,0.5,0.0
644,DPV,3,32,uric_acid+ascorbic_acid+copper,6.5,1000686,0.0,0.2,5.0,0.0,0.1,0.0
645,DPV,3,32,uric_acid+ascorbic_acid+copper,6.5,1000687,0.0,5.0,2.0,0.0,0.1,0.0
646,DPV,3,32,uric_acid+ascorbic_acid+copper,6.5,1000688,0.0,0.1,0.5,0.0,0.2,0.0
647,DPV,3,32,uric_acid+ascorbic_acid+copper,6.5,1000689,0.0,5.0,0.5,0.0,5.0,0.0
648,DPV,3,32,uric_acid+ascorbic_acid+copper,6.0,1000690,0.0,1.0,0.1,0.0,0.5,0.0
649,DPV,3,32,uric_acid+ascorbic_acid+copper,6.0,1000691,0.0,2.0,2.0,0.0,0.1,0.0
650,DPV,3,32,uric_acid+ascorbic_acid+copper,8.0,1000692,0.0,2.0,0.2,0.0,0.5,0.0
651,DPV,3,32,uric_acid+ascorbic_acid+copper,6.0,1000693,0.0,1.0,5.0,0.0,0.5,0.0
652,DPV,3,32,uric_acid+ascorbic_acid+copper,8.0,1000694,0.0,2.0,0.1,0.0,1.0,0.0
653,DPV,3,32,uric_acid+ascorbic_acid+copper,6.0,1000695,0.0,1.0,5.0,0.0,0.5,0.0
654,DPV,3,32,uric_acid+ascorbic_acid+copper,7.5,1000696,0.0,1.0,5.0,0.0,5.0,0.0
655,DPV,3,32,uric_acid+ascorbic_acid+copper,6.5,1000697,0.0,1.0,0.2,0.0,0.5,0.0
656,DPV,3,32,uric_acid+ascorbic_acid+copper,7.0,1000698,0.0,2.0,1.0,0.0,5.0,0.0
657,DPV,3,32,uric_acid+ascorbic_acid+copper,6.5,1000699,0.0,0.2,1.0,0.0,2.0,0.0
658,DPV,3,32,uric_acid+ascorbic_acid+copper,7.0,1000700,0.0,1.0,0.5,0.0,0.2,0.0
659,DPV,3,32,uric_acid+ascorbic_acid+copper,7.0,1000701,0.0,0.2,0.5,0.0,1.0,0.0
660,DPV,3,32,uric_acid+ascorbic_acid+copper,7.0,1000702,0.0,0.5,2.0,0.0,0.1,0.0
661,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.5,1000703,0.0,1.0,2.0,0.0,0.0,2.0
662,DPV,3,33,uric_acid+ascorbic_acid+aluminum,7.0,1000704,0.0,0.5,0.5,0.0,0.0,0.5
663,DPV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,1000705,0.0,2.0,0.5,0.0,0.0,0.1
664,DPV,3,33,uric_acid+ascorbic_acid+aluminum,7.0,1000706,0.0,0.5,2.0,0.0,0.0,5.0
665,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.5,1000707,0.0,0.1,2.0,0.0,0.0,0.1
666,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,1000708,0.0,0.2,5.0,0.0,0.0,1.0
667,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.5,1000709,0.0,1.0,0.2,0.0,0.0,1.0
668,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,1000710,0.0,1.0,0.2,0.0,0.0,0.2
669,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,1000711,0.0,5.0,0.5,0.0,0.0,1.0
670,DPV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,1000712,0.0,0.5,0.1,0.0,0.0,0.1
671,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,1000713,0.0,0.1,5.0,0.0,0.0,1.0
672,DPV,3,33,uric_acid+ascorbic_acid+aluminum,7.0,1000714,0.0,2.0,0.2,0.0,0.0,2.0
673,DPV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,1000715,0.0,0.5,1.0,0.0,0.0,5.0
674,DPV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,1000716,0.0,5.0,5.0,0.0,0.0,5.0
675,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,1000717,0.0,0.2,0.1,0.0,0.0,1.0
676,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,1000718,0.0,0.1,0.5,0.0,0.0,2.0
677,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.5,1000719,0.0,1.0,0.5,0.0,0.0,0.5
678,DPV,3,33,uric_acid+ascorbic_acid+aluminum,7.0,1000720,0.0,2.0,5.0,0.0,0.0,5.0
679,DPV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,1000721,0.0,0.2,0.5,0.0,0.0,5.0
680,DPV,3,33,uric_acid+ascorbic_acid+aluminum,6.5,1000722,0.0,2.0,2.0,0.0,0.0,1.0
681,DPV,3,34,uric_acid+glucose+copper,6.0,1000723,0.0,0.1,0.0,0.2,1.0,0.0
682,DPV,3,34,uric_acid+glucose+copper,6.5,1000724,0.0,0.2,0.0,1.0,2.0,0.0
683,DPV,3,34,uric_acid+glucose+copper,8.0,1000725,0.0,2.0,0.0,2.0,5.0,0.0
684,DPV,3,34,uric_acid+glucose+copper,6.0,1000726,0.0,5.0,0.0,5.0,5.0,0.0
685,DPV,3,34,uric_acid+glucose+copper,6.5,1000727,0.0,0.5,0.0,2.0,1.0,0.0
686,DPV,3,34,uric_acid+glucose+copper,6.0,1000728,0.0,2.0,0.0,5.0,0.2,0.0
687,DPV,3,34,uric_acid+glucose+copper,6.0,1000729,0.0,1.0,0.0,0.2,1.0,0.0
688,DPV,3,34,uric_acid+glucose+copper,8.0,1000730,0.0,5.0,0.0,2.0,2.0,0.0
689,DPV,3,34,uric_acid+glucose+copper,6.0,1000731,0.0,0.2,0.0,5.0,1.0,0.0
690,DPV,3,34,uric_acid+glucose+copper,6.5,1000732,0.0,0.5,0.0,0.1,2.0,0.0
691,DPV,3,34,uric_acid+glucose+copper,8.0,1000733,0.0,0.5,0.0,0.5,0.5,0.0
692,DPV,3,34,uric_acid+glucose+copper,7.5,1000734,0.0,0.5,0.0,2.0,0.5,0.0
693,DPV,3,34,uric_acid+glucose+copper,6.0,1000735,0.0,1.0,0.0,0.1,0.1,0.0
694,DPV,3,34,uric_acid+glucose+copper,7.0,1000736,0.0,0.5,0.0,0.2,0.2,0.0
695,DPV,3,34,uric_acid+glucose+copper,8.0,1000737,0.0,5.0,0.0,0.2,0.1,0.0
696,DPV,3,34,uric_acid+glucose+copper,7.0,1000738,0.0,5.0,0.0,2.0,2.0,0.0
697,DPV,3,34,uric_acid+glucose+copper,7.0,1000739,0.0,0.2,0.0,5.0,0.5,0.0
698,DPV,3,34,uric_acid+glucose+copper,7.0,1000740,0.0,1.0,0.0,0.2,5.0,0.0
699,DPV,3,34,uric_acid+glucose+copper,7.5,1000741,0.0,5.0,0.0,0.2,2.0,0.0
700,DPV,3,34,uric_acid+glucose+copper,6.0,1000742,0.0,0.1,0.0,0.2,5.0,0.0
701,DPV,3,35,uric_acid+glucose+aluminum,8.0,1000743,0.0,0.2,0.0,0.1,0.0,0.5
702,DPV,3,35,uric_acid+glucose+aluminum,8.0,1000744,0.0,0.5,0.0,0.2,0.0,1.0
703,DPV,3,35,uric_acid+glucose+aluminum,6.0,1000745,0.0,0.2,0.0,0.5,0.0,0.5
704,DPV,3,35,uric_acid+glucose+aluminum,8.0,1000746,0.0,2.0,0.0,0.1,0.0,0.2
705,DPV,3,35,uric_acid+glucose+aluminum,8.0,1000747,0.0,5.0,0.0,0.1,0.0,0.2
706,DPV,3,35,uric_acid+glucose+aluminum,7.5,1000748,0.0,5.0,0.0,5.0,0.0,1.0
707,DPV,3,35,uric_acid+glucose+aluminum,6.5,1000749,0.0,0.1,0.0,5.0,0.0,0.5
708,DPV,3,35,uric_acid+glucose+aluminum,7.0,1000750,0.0,2.0,0.0,0.5,0.0,0.1
709,DPV,3,35,uric_acid+glucose+aluminum,8.0,1000751,0.0,0.1,0.0,1.0,0.0,0.5
710,DPV,3,35,uric_acid+glucose+aluminum,6.0,1000752,0.0,0.5,0.0,1.0,0.0,0.1
711,DPV,3,35,uric_acid+glucose+aluminum,8.0,1000753,0.0,0.1,0.0,0.1,0.0,1.0
712,DPV,3,35,uric_acid+glucose+aluminum,8.0,1000754,0.0,1.0,0.0,0.1,0.0,1.0
713,DPV,3,35,uric_acid+glucose+aluminum,7.5,1000755,0.0,0.1,0.0,2.0,0.0,0.2
714,DPV,3,35,uric_acid+glucose+aluminum,6.5,1000756,0.0,0.2,0.0,2.0,0.0,0.5
715,DPV,3,35,uric_acid+glucose+aluminum,7.0,1000757,0.0,1.0,0.0,1.0,0.0,1.0
716,DPV,3,35,uric_acid+glucose+aluminum,6.0,1000758,0.0,2.0,0.0,0.2,0.0,1.0
717,DPV,3,35,uric_acid+glucose+aluminum,8.0,1000759,0.0,2.0,0.0,5.0,0.0,0.1
718,DPV,3,35,uric_acid+glucose+aluminum,6.5,1000760,0.0,0.1,0.0,0.5,0.0,0.5
719,DPV,3,35,uric_acid+glucose+aluminum,6.0,1000761,0.0,5.0,0.0,1.0,0.0,2.0
720,DPV,3,35,uric_acid+glucose+aluminum,7.5,1000762,0.0,2.0,0.0,1.0,0.0,2.0
721,DPV,3,36,uric_acid+copper+aluminum,7.5,1000763,0.0,0.1,0.0,0.0,0.1,2.0
722,DPV,3,36,uric_acid+copper+aluminum,7.5,1000764,0.0,5.0,0.0,0.0,5.0,2.0
723,DPV,3,36,uric_acid+copper+aluminum,6.0,1000765,0.0,5.0,0.0,0.0,5.0,0.1
724,DPV,3,36,uric_acid+copper+aluminum,7.5,1000766,0.0,0.5,0.0,0.0,2.0,5.0
725,DPV,3,36,uric_acid+copper+aluminum,7.5,1000767,0.0,1.0,0.0,0.0,1.0,0.5
726,DPV,3,36,uric_acid+copper+aluminum,7.5,1000768,0.0,0.1,0.0,0.0,2.0,0.1
727,DPV,3,36,uric_acid+copper+aluminum,8.0,1000769,0.0,5.0,0.0,0.0,0.2,5.0
728,DPV,3,36,uric_acid+copper+aluminum,6.5,1000770,0.0,1.0,0.0,0.0,0.1,0.1
729,DPV,3,36,uric_acid+copper+aluminum,6.5,1000771,0.0,0.2,0.0,0.0,2.0,0.5
730,DPV,3,36,uric_acid+copper+aluminum,8.0,1000772,0.0,0.5,0.0,0.0,0.5,0.5
731,DPV,3,36,uric_acid+copper+aluminum,7.0,1000773,0.0,5.0,0.0,0.0,2.0,0.2
732,DPV,3,36,uric_acid+copper+aluminum,7.0,1000774,0.0,0.5,0.0,0.0,0.5,2.0
733,DPV,3,36,uric_acid+copper+aluminum,6.5,1000775,0.0,0.2,0.0,0.0,0.1,0.2
734,DPV,3,36,uric_acid+copper+aluminum,7.5,1000776,0.0,1.0,0.0,0.0,0.1,1.0
735,DPV,3,36,uric_acid+copper+aluminum,7.5,1000777,0.0,2.0,0.0,0.0,0.2,2.0
736,DPV,3,36,uric_acid+copper+aluminum,6.0,1000778,0.0,0.1,0.0,0.0,0.2,0.2
737,DPV,3,36,uric_acid+copper+aluminum,7.0,1000779,0.0,2.0,0.0,0.0,1.0,0.1
738,DPV,3,36,uric_acid+copper+aluminum,8.0,1000780,0.0,5.0,0.0,0.0,0.5,0.5
739,DPV,3,36,uric_acid+copper+aluminum,6.5,1000781,0.0,0.1,0.0,0.0,5.0,0.1
740,DPV,3,36,uric_acid+copper+aluminum,6.5,1000782,0.0,2.0,0.0,0.0,0.2,0.2
741,DPV,3,37,ascorbic_acid+glucose+copper,8.0,1000783,0.0,0.0,1.0,1.0,0.5,0.0
742,DPV,3,37,ascorbic_acid+glucose+copper,6.0,1000784,0.0,0.0,0.2,0.5,1.0,0.0
743,DPV,3,37,ascorbic_acid+glucose+copper,6.5,1000785,0.0,0.0,0.5,0.5,0.5,0.0
744,DPV,3,37,ascorbic_acid+glucose+copper,7.0,1000786,0.0,0.0,5.0,0.1,1.0,0.0
745,DPV,3,37,ascorbic_acid+glucose+copper,7.5,1000787,0.0,0.0,1.0,0.1,0.2,0.0
746,DPV,3,37,ascorbic_acid+glucose+copper,6.0,1000788,0.0,0.0,0.2,1.0,0.1,0.0
747,DPV,3,37,ascorbic_acid+glucose+copper,7.0,1000789,0.0,0.0,1.0,5.0,0.1,0.0
748,DPV,3,37,ascorbic_acid+glucose+copper,6.0,1000790,0.0,0.0,1.0,0.1,5.0,0.0
749,DPV,3,37,ascorbic_acid+glucose+copper,7.5,1000791,0.0,0.0,0.5,0.1,2.0,0.0
750,DPV,3,37,ascorbic_acid+glucose+copper,7.5,1000792,0.0,0.0,0.2,2.0,5.0,0.0
751,DPV,3,37,ascorbic_acid+glucose+copper,7.0,1000793,0.0,0.0,5.0,0.5,0.1,0.0
752,DPV,3,37,ascorbic_acid+glucose+copper,6.5,1000794,0.0,0.0,0.5,0.2,2.0,0.0
753,DPV,3,37,ascorbic_acid+glucose+copper,6.0,1000795,0.0,0.0,0.2,2.0,0.1,0.0
754,DPV,3,37,ascorbic_acid+glucose+copper,8.0,1000796,0.0,0.0,2.0,0.1,5.0,0.0
755,DPV,3,37,ascorbic_acid+glucose+copper,7.5,1000797,0.0,0.0,0.5,0.5,0.1,0.0
756,DPV,3,37,ascorbic_acid+glucose+copper,6.5,1000798,0.0,0.0,0.2,1.0,0.1,0.0
757,DPV,3,37,ascorbic_acid+glucose+copper,7.0,1000799,0.0,0.0,0.2,2.0,5.0,0.0
758,DPV,3,37,ascorbic_acid+glucose+copper,7.5,1000800,0.0,0.0,2.0,0.5,0.1,0.0
759,DPV,3,37,ascorbic_acid+glucose+copper,7.5,1000801,0.0,0.0,1.0,1.0,0.1,0.0
760,DPV,3,37,ascorbic_acid+glucose+copper,7.0,1000802,0.0,0.0,0.1,0.5,1.0,0.0
761,DPV,3,38,ascorbic_acid+glucose+aluminum,6.5,1000803,0.0,0.0,0.2,1.0,0.0,2.0
762,DPV,3,38,ascorbic_acid+glucose+aluminum,7.5,1000804,0.0,0.0,1.0,0.2,0.0,0.2
763,DPV,3,38,ascorbic_acid+glucose+aluminum,7.5,1000805,0.0,0.0,2.0,1.0,0.0,0.5
764,DPV,3,38,ascorbic_acid+glucose+aluminum,7.0,1000806,0.0,0.0,1.0,5.0,0.0,1.0
765,DPV,3,38,ascorbic_acid+glucose+aluminum,6.0,1000807,0.0,0.0,2.0,0.2,0.0,2.0
766,DPV,3,38,ascorbic_acid+glucose+aluminum,7.0,1000808,0.0,0.0,0.5,0.5,0.0,0.1
