sample_id,method,mixture_size,combination_id,combination,pH,seed,dopamine_concentration,uric_acid_concentration,ascorbic_acid_concentration,glucose_concentration,copper_concentration,aluminum_concentration
527,SWV,3,26,dopamine+ascorbic_acid+copper,7.5,2000569,0.2,0.0,1.0,0.0,5.0,0.0
528,SWV,3,26,dopamine+ascorbic_acid+copper,7.5,2000570,0.5,0.0,5.0,0.0,0.2,0.0
529,SWV,3,26,dopamine+ascorbic_acid+copper,6.0,2000571,5.0,0.0,5.0,0.0,0.5,0.0
530,SWV,3,26,dopamine+ascorbic_acid+copper,7.5,2000572,2.0,0.0,0.2,0.0,0.1,0.0
531,SWV,3,26,dopamine+ascorbic_acid+copper,8.0,2000573,0.5,0.0,5.0,0.0,0.1,0.0
532,SWV,3,26,dopamine+ascorbic_acid+copper,6.0,2000574,2.0,0.0,1.0,0.0,2.0,0.0
533,SWV,3,26,dopamine+ascorbic_acid+copper,7.5,2000575,0.2,0.0,0.1,0.0,0.2,0.0
534,SWV,3,26,dopamine+ascorbic_acid+copper,6.5,2000576,0.2,0.0,5.0,0.0,0.5,0.0
535,SWV,3,26,dopamine+ascorbic_acid+copper,7.5,2000577,2.0,0.0,5.0,0.0,0.1,0.0
536,SWV,3,26,dopamine+ascorbic_acid+copper,7.0,2000578,0.1,0.0,5.0,0.0,0.1,0.0
537,SWV,3,26,dopamine+ascorbic_acid+copper,8.0,2000579,0.5,0.0,0.2,0.0,0.2,0.0
538,SWV,3,26,dopamine+ascorbic_acid+copper,6.0,2000580,1.0,0.0,0.2,0.0,0.2,0.0
539,SWV,3,26,dopamine+ascorbic_acid+copper,6.5,2000581,0.5,0.0,1.0,0.0,0.2,0.0
540,SWV,3,26,dopamine+ascorbic_acid+copper,6.5,2000582,0.5,0.0,0.5,0.0,0.2,0.0
541,SWV,3,27,dopamine+ascorbic_acid+aluminum,6.5,2000583,0.5,0.0,1.0,0.0,0.0,2.0
542,SWV,3,27,dopamine+ascorbic_acid+aluminum,6.5,2000584,0.1,0.0,5.0,0.0,0.0,5.0
543,SWV,3,27,dopamine+ascorbic_acid+aluminum,6.5,2000585,0.2,0.0,0.1,0.0,0.0,0.2
544,SWV,3,27,dopamine+ascorbic_acid+aluminum,6.0,2000586,0.1,0.0,1.0,0.0,0.0,0.5
545,SWV,3,27,dopamine+ascorbic_acid+aluminum,7.5,2000587,5.0,0.0,0.1,0.0,0.0,0.2
546,SWV,3,27,dopamine+ascorbic_acid+aluminum,7.0,2000588,1.0,0.0,2.0,0.0,0.0,0.5
547,SWV,3,27,dopamine+ascorbic_acid+aluminum,8.0,2000589,2.0,0.0,2.0,0.0,0.0,0.1
548,SWV,3,27,dopamine+ascorbic_acid+aluminum,7.5,2000590,0.2,0.0,0.2,0.0,0.0,1.0
549,SWV,3,27,dopamine+ascorbic_acid+aluminum,6.0,2000591,0.2,0.0,1.0,0.0,0.0,0.1
550,SWV,3,27,dopamine+ascorbic_acid+aluminum,6.0,2000592,5.0,0.0,5.0,0.0,0.0,0.2
551,SWV,3,27,dopamine+ascorbic_acid+aluminum,7.0,2000593,2.0,0.0,0.1,0.0,0.0,0.2
552,SWV,3,27,dopamine+ascorbic_acid+aluminum,7.0,2000594,0.1,0.0,0.1,0.0,0.0,0.1
553,SWV,3,27,dopamine+ascorbic_acid+aluminum,6.5,2000595,0.1,0.0,1.0,0.0,0.0,0.2
554,SWV,3,27,dopamine+ascorbic_acid+aluminum,7.5,2000596,0.5,0.0,0.1,0.0,0.0,1.0
555,SWV,3,27,dopamine+ascorbic_acid+aluminum,7.0,2000597,5.0,0.0,0.1,0.0,0.0,2.0
556,SWV,3,27,dopamine+ascorbic_acid+aluminum,7.5,2000598,2.0,0.0,1.0,0.0,0.0,1.0
557,SWV,3,27,dopamine+ascorbic_acid+aluminum,6.0,2000599,1.0,0.0,1.0,0.0,0.0,5.0
558,SWV,3,27,dopamine+ascorbic_acid+aluminum,8.0,2000600,0.2,0.0,2.0,0.0,0.0,5.0
559,SWV,3,27,dopamine+ascorbic_acid+aluminum,6.5,2000601,2.0,0.0,5.0,0.0,0.0,1.0
560,SWV,3,27,dopamine+ascorbic_acid+aluminum,7.0,2000602,0.5,0.0,1.0,0.0,0.0,1.0
561,SWV,3,28,dopamine+glucose+copper,7.0,2000603,0.1,0.0,0.0,0.5,2.0,0.0
562,SWV,3,28,dopamine+glucose+copper,8.0,2000604,0.2,0.0,0.0,1.0,1.0,0.0
563,SWV,3,28,dopamine+glucose+copper,6.5,2000605,2.0,0.0,0.0,5.0,2.0,0.0
564,SWV,3,28,dopamine+glucose+copper,6.5,2000606,2.0,0.0,0.0,0.1,1.0,0.0
565,SWV,3,28,dopamine+glucose+copper,6.5,2000607,0.5,0.0,0.0,0.1,0.2,0.0
566,SWV,3,28,dopamine+glucose+copper,6.5,2000608,0.1,0.0,0.0,2.0,5.0,0.0
567,SWV,3,28,dopamine+glucose+copper,6.0,2000609,0.5,0.0,0.0,0.1,0.5,0.0
568,SWV,3,28,dopamine+glucose+copper,6.0,2000610,2.0,0.0,0.0,2.0,0.5,0.0
569,SWV,3,28,dopamine+glucose+copper,6.5,2000611,2.0,0.0,0.0,2.0,5.0,0.0
570,SWV,3,28,dopamine+glucose+copper,7.0,2000612,0.5,0.0,0.0,5.0,5.0,0.0
571,SWV,3,28,dopamine+glucose+copper,6.5,2000613,0.2,0.0,0.0,1.0,0.5,0.0
572,SWV,3,28,dopamine+glucose+copper,6.5,2000614,2.0,0.0,0.0,0.1,0.5,0.0
573,SWV,3,28,dopamine+glucose+copper,7.5,2000615,0.2,0.0,0.0,5.0,1.0,0.0
574,SWV,3,28,dopamine+glucose+copper,6.5,2000616,5.0,0.0,0.0,5.0,0.5,0.0
575,SWV,3,28,dopamine+glucose+copper,8.0,2000617,0.2,0.0,0.0,1.0,0.5,0.0
576,SWV,3,28,dopamine+glucose+copper,7.5,2000618,5.0,0.0,0.0,0.2,5.0,0.0
577,SWV,3,28,dopamine+glucose+copper,6.0,2000619,5.0,0.0,0.0,0.2,0.5,0.0
578,SWV,3,28,dopamine+glucose+copper,6.5,2000620,0.1,0.0,0.0,1.0,2.0,0.0
579,SWV,3,28,dopamine+glucose+copper,6.0,2000621,1.0,0.0,0.0,0.2,0.2,0.0
580,SWV,3,28,dopamine+glucose+copper,6.5,2000622,0.1,0.0,0.0,0.2,0.5,0.0
581,SWV,3,29,dopamine+glucose+aluminum,6.5,2000623,0.5,0.0,0.0,5.0,0.0,1.0
582,SWV,3,29,dopamine+glucose+aluminum,6.0,2000624,0.5,0.0,0.0,0.1,0.0,0.5
583,SWV,3,29,dopamine+glucose+aluminum,6.0,2000625,0.2,0.0,0.0,0.2,0.0,0.5
584,SWV,3,29,dopamine+glucose+aluminum,7.0,2000626,0.5,0.0,0.0,1.0,0.0,1.0
585,SWV,3,29,dopamine+glucose+aluminum,7.5,2000627,5.0,0.0,0.0,1.0,0.0,0.1
586,SWV,3,29,dopamine+glucose+aluminum,6.5,2000628,0.5,0.0,0.0,0.2,0.0,1.0
587,SWV,3,29,dopamine+glucose+aluminum,8.0,2000629,0.5,0.0,0.0,2.0,0.0,0.2
588,SWV,3,29,dopamine+glucose+aluminum,6.5,2000630,0.2,0.0,0.0,0.1,0.0,2.0
589,SWV,3,29,dopamine+glucose+aluminum,8.0,2000631,0.1,0.0,0.0,0.1,0.0,5.0
590,SWV,3,29,dopamine+glucose+aluminum,6.5,2000632,1.0,0.0,0.0,5.0,0.0,0.1
591,SWV,3,29,dopamine+glucose+aluminum,7.0,2000633,0.2,0.0,0.0,5.0,0.0,0.1
592,SWV,3,29,dopamine+glucose+aluminum,7.5,2000634,2.0,0.0,0.0,0.1,0.0,0.1
593,SWV,3,29,dopamine+glucose+aluminum,6.0,2000635,5.0,0.0,0.0,0.5,0.0,0.1
594,SWV,3,29,dopamine+glucose+aluminum,8.0,2000636,2.0,0.0,0.0,0.2,0.0,5.0
595,SWV,3,29,dopamine+glucose+aluminum,6.5,2000637,1.0,0.0,0.0,1.0,0.0,0.1
596,SWV,3,29,dopamine+glucose+aluminum,7.0,2000638,0.2,0.0,0.0,0.1,0.0,2.0
597,SWV,3,29,dopamine+glucose+aluminum,7.5,2000639,1.0,0.0,0.0,0.1,0.0,0.1
598,SWV,3,29,dopamine+glucose+aluminum,7.5,2000640,2.0,0.0,0.0,5.0,0.0,0.2
599,SWV,3,29,dopamine+glucose+aluminum,6.0,2000641,1.0,0.0,0.0,0.2,0.0,5.0
600,SWV,3,29,dopamine+glucose+aluminum,8.0,2000642,2.0,0.0,0.0,0.5,0.0,2.0
601,SWV,3,30,dopamine+copper+aluminum,7.5,2000643,0.1,0.0,0.0,0.0,0.1,2.0
602,SWV,3,30,dopamine+copper+aluminum,8.0,2000644,0.1,0.0,0.0,0.0,2.0,2.0
603,SWV,3,30,dopamine+copper+aluminum,7.0,2000645,0.5,0.0,0.0,0.0,0.1,1.0
604,SWV,3,30,dopamine+copper+aluminum,7.5,2000646,5.0,0.0,0.0,0.0,2.0,0.2
605,SWV,3,30,dopamine+copper+aluminum,7.0,2000647,1.0,0.0,0.0,0.0,2.0,0.1
606,SWV,3,30,dopamine+copper+aluminum,8.0,2000648,0.2,0.0,0.0,0.0,0.5,2.0
607,SWV,3,30,dopamine+copper+aluminum,8.0,2000649,0.2,0.0,0.0,0.0,5.0,0.2
608,SWV,3,30,dopamine+copper+aluminum,8.0,2000650,1.0,0.0,0.0,0.0,0.5,5.0
609,SWV,3,30,dopamine+copper+aluminum,7.0,2000651,2.0,0.0,0.0,0.0,0.5,1.0
610,SWV,3,30,dopamine+copper+aluminum,7.5,2000652,0.2,0.0,0.0,0.0,0.5,0.2
611,SWV,3,30,dopamine+copper+aluminum,6.5,2000653,0.5,0.0,0.0,0.0,5.0,2.0
612,SWV,3,30,dopamine+copper+aluminum,7.0,2000654,2.0,0.0,0.0,0.0,0.1,1.0
613,SWV,3,30,dopamine+copper+aluminum,7.5,2000655,0.2,0.0,0.0,0.0,0.1,2.0
614,SWV,3,30,dopamine+copper+aluminum,6.0,2000656,1.0,0.0,0.0,0.0,1.0,1.0
615,SWV,3,30,dopamine+copper+aluminum,7.5,2000657,0.2,0.0,0.0,0.0,1.0,0.2
616,SWV,3,30,dopamine+copper+aluminum,6.0,2000658,2.0,0.0,0.0,0.0,0.5,0.5
617,SWV,3,30,dopamine+copper+aluminum,7.0,2000659,0.1,0.0,0.0,0.0,1.0,2.0
618,SWV,3,30,dopamine+copper+aluminum,7.0,2000660,2.0,0.0,0.0,0.0,0.2,1.0
619,SWV,3,30,dopamine+copper+aluminum,7.0,2000661,1.0,0.0,0.0,0.0,0.1,0.1
620,SWV,3,30,dopamine+copper+aluminum,7.0,2000662,5.0,0.0,0.0,0.0,0.2,2.0
621,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.0,2000663,0.0,0.5,2.0,0.5,0.0,0.0
622,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.0,2000664,0.0,0.2,2.0,1.0,0.0,0.0
623,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.0,2000665,0.0,5.0,5.0,0.1,0.0,0.0
624,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.0,2000666,0.0,0.5,0.2,5.0,0.0,0.0
625,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.5,2000667,0.0,1.0,0.5,0.1,0.0,0.0
626,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.0,2000668,0.0,0.2,5.0,0.1,0.0,0.0
627,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.5,2000669,0.0,0.5,1.0,0.1,0.0,0.0
628,SWV,3,31,uric_acid+ascorbic_acid+glucose,8.0,2000670,0.0,2.0,0.1,1.0,0.0,0.0
629,SWV,3,31,uric_acid+ascorbic_acid+glucose,8.0,2000671,0.0,0.2,5.0,0.2,0.0,0.0
630,SWV,3,31,uric_acid+ascorbic_acid+glucose,6.0,2000672,0.0,5.0,0.1,2.0,0.0,0.0
631,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.5,2000673,0.0,5.0,0.5,2.0,0.0,0.0
632,SWV,3,31,uric_acid+ascorbic_acid+glucose,6.5,2000674,0.0,0.2,0.5,2.0,0.0,0.0
633,SWV,3,31,uric_acid+ascorbic_acid+glucose,6.0,2000675,0.0,2.0,0.5,0.5,0.0,0.0
634,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.5,2000676,0.0,0.2,5.0,0.5,0.0,0.0
635,SWV,3,31,uric_acid+ascorbic_acid+glucose,6.0,2000677,0.0,0.5,5.0,5.0,0.0,0.0
636,SWV,3,31,uric_acid+ascorbic_acid+glucose,8.0,2000678,0.0,2.0,1.0,0.1,0.0,0.0
637,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.5,2000679,0.0,0.1,0.5,2.0,0.0,0.0
638,SWV,3,31,uric_acid+ascorbic_acid+glucose,8.0,2000680,0.0,0.2,5.0,0.2,0.0,0.0
639,SWV,3,31,uric_acid+ascorbic_acid+glucose,7.5,2000681,0.0,0.5,0.2,2.0,0.0,0.0
640,SWV,3,31,uric_acid+ascorbic_acid+glucose,8.0,2000682,0.0,0.1,1.0,2.0,0.0,0.0
641,SWV,3,32,uric_acid+ascorbic_acid+copper,6.0,2000683,0.0,1.0,1.0,0.0,1.0,0.0
642,SWV,3,32,uric_acid+ascorbic_acid+copper,8.0,2000684,0.0,2.0,0.5,0.0,2.0,0.0
643,SWV,3,32,uric_acid+ascorbic_acid+copper,6.0,2000685,0.0,5.0,2.0,0.0,1.0,0.0
644,SWV,3,32,uric_acid+ascorbic_acid+copper,6.5,2000686,0.0,5.0,1.0,0.0,0.5,0.0
645,SWV,3,32,uric_acid+ascorbic_acid+copper,6.0,2000687,0.0,0.5,0.1,0.0,0.1,0.0
646,SWV,3,32,uric_acid+ascorbic_acid+copper,7.0,2000688,0.0,5.0,0.1,0.0,5.0,0.0
647,SWV,3,32,uric_acid+ascorbic_acid+copper,7.5,2000689,0.0,0.2,0.2,0.0,0.2,0.0
648,SWV,3,32,uric_acid+ascorbic_acid+copper,6.5,2000690,0.0,1.0,5.0,0.0,1.0,0.0
649,SWV,3,32,uric_acid+ascorbic_acid+copper,8.0,2000691,0.0,0.5,1.0,0.0,5.0,0.0
650,SWV,3,32,uric_acid+ascorbic_acid+copper,7.5,2000692,0.0,5.0,5.0,0.0,2.0,0.0
651,SWV,3,32,uric_acid+ascorbic_acid+copper,7.5,2000693,0.0,1.0,0.1,0.0,5.0,0.0
652,SWV,3,32,uric_acid+ascorbic_acid+copper,8.0,2000694,0.0,1.0,1.0,0.0,1.0,0.0
653,SWV,3,32,uric_acid+ascorbic_acid+copper,7.0,2000695,0.0,5.0,5.0,0.0,0.2,0.0
654,SWV,3,32,uric_acid+ascorbic_acid+copper,6.5,2000696,0.0,0.1,1.0,0.0,1.0,0.0
655,SWV,3,32,uric_acid+ascorbic_acid+copper,8.0,2000697,0.0,0.2,5.0,0.0,1.0,0.0
656,SWV,3,32,uric_acid+ascorbic_acid+copper,7.0,2000698,0.0,0.1,0.2,0.0,0.5,0.0
657,SWV,3,32,uric_acid+ascorbic_acid+copper,7.5,2000699,0.0,1.0,5.0,0.0,5.0,0.0
658,SWV,3,32,uric_acid+ascorbic_acid+copper,6.5,2000700,0.0,0.1,1.0,0.0,0.5,0.0
659,SWV,3,32,uric_acid+ascorbic_acid+copper,6.5,2000701,0.0,5.0,0.1,0.0,2.0,0.0
660,SWV,3,32,uric_acid+ascorbic_acid+copper,6.0,2000702,0.0,0.5,0.1,0.0,0.5,0.0
661,SWV,3,33,uric_acid+ascorbic_acid+aluminum,6.5,2000703,0.0,5.0,0.2,0.0,0.0,2.0
662,SWV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,2000704,0.0,0.1,2.0,0.0,0.0,5.0
663,SWV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,2000705,0.0,5.0,2.0,0.0,0.0,0.5
664,SWV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,2000706,0.0,2.0,0.5,0.0,0.0,1.0
665,SWV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,2000707,0.0,0.2,1.0,0.0,0.0,0.1
666,SWV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,2000708,0.0,0.2,0.5,0.0,0.0,2.0
667,SWV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,2000709,0.0,2.0,0.2,0.0,0.0,2.0
668,SWV,3,33,uric_acid+ascorbic_acid+aluminum,7.0,2000710,0.0,0.5,0.2,0.0,0.0,0.2
669,SWV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,2000711,0.0,0.2,0.1,0.0,0.0,5.0
670,SWV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,2000712,0.0,2.0,5.0,0.0,0.0,1.0
671,SWV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,2000713,0.0,0.5,0.2,0.0,0.0,2.0
672,SWV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,2000714,0.0,0.2,0.2,0.0,0.0,0.1
673,SWV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,2000715,0.0,1.0,5.0,0.0,0.0,1.0
674,SWV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,2000716,0.0,0.1,2.0,0.0,0.0,1.0
675,SWV,3,33,uric_acid+ascorbic_acid+aluminum,7.5,2000717,0.0,2.0,0.1,0.0,0.0,0.1
676,SWV,3,33,uric_acid+ascorbic_acid+aluminum,6.0,2000718,0.0,1.0,1.0,0.0,0.0,0.5
677,SWV,3,33,uric_acid+ascorbic_acid+aluminum,6.5,2000719,0.0,0.5,1.0,0.0,0.0,5.0
678,SWV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,2000720,0.0,0.2,5.0,0.0,0.0,2.0
679,SWV,3,33,uric_acid+ascorbic_acid+aluminum,8.0,2000721,0.0,1.0,2.0,0.0,0.0,0.1
680,SWV,3,33,uric_acid+ascorbic_acid+aluminum,6.5,2000722,0.0,0.1,0.5,0.0,0.0,0.1
681,SWV,3,34,uric_acid+glucose+copper,8.0,2000723,0.0,0.1,0.0,1.0,5.0,0.0
682,SWV,3,34,uric_acid+glucose+copper,8.0,2000724,0.0,0.2,0.0,2.0,1.0,0.0
683,SWV,3,34,uric_acid+glucose+copper,7.5,2000725,0.0,1.0,0.0,0.1,0.5,0.0
684,SWV,3,34,uric_acid+glucose+copper,6.0,2000726,0.0,5.0,0.0,2.0,1.0,0.0
685,SWV,3,34,uric_acid+glucose+copper,6.5,2000727,0.0,1.0,0.0,5.0,0.2,0.0
686,SWV,3,34,uric_acid+glucose+copper,7.5,2000728,0.0,5.0,0.0,1.0,1.0,0.0
687,SWV,3,34,uric_acid+glucose+copper,8.0,2000729,0.0,1.0,0.0,5.0,5.0,0.0
688,SWV,3,34,uric_acid+glucose+copper,8.0,2000730,0.0,0.2,0.0,2.0,0.1,0.0
689,SWV,3,34,uric_acid+glucose+copper,7.0,2000731,0.0,0.1,0.0,5.0,0.1,0.0
690,SWV,3,34,uric_acid+glucose+copper,6.5,2000732,0.0,0.2,0.0,0.2,1.0,0.0
691,SWV,3,34,uric_acid+glucose+copper,8.0,2000733,0.0,1.0,0.0,0.5,0.5,0.0
692,SWV,3,34,uric_acid+glucose+copper,6.5,2000734,0.0,5.0,0.0,0.1,2.0,0.0
693,SWV,3,34,uric_acid+glucose+copper,6.5,2000735,0.0,2.0,0.0,5.0,0.5,0.0
694,SWV,3,34,uric_acid+glucose+copper,8.0,2000736,0.0,2.0,0.0,5.0,5.0,0.0
695,SWV,3,34,uric_acid+glucose+copper,7.0,2000737,0.0,0.1,0.0,2.0,2.0,0.0
696,SWV,3,34,uric_acid+glucose+copper,6.5,2000738,0.0,2.0,0.0,2.0,0.5,0.0
697,SWV,3,34,uric_acid+glucose+copper,6.0,2000739,0.0,0.5,0.0,5.0,2.0,0.0
698,SWV,3,34,uric_acid+glucose+copper,7.0,2000740,0.0,1.0,0.0,1.0,0.5,0.0
699,SWV,3,34,uric_acid+glucose+copper,8.0,2000741,0.0,5.0,0.0,1.0,0.5,0.0
700,SWV,3,34,uric_acid+glucose+copper,7.0,2000742,0.0,0.1,0.0,2.0,0.5,0.0
701,SWV,3,35,uric_acid+glucose+aluminum,7.5,2000743,0.0,1.0,0.0,0.2,0.0,0.5
702,SWV,3,35,uric_acid+glucose+aluminum,6.5,2000744,0.0,1.0,0.0,0.1,0.0,1.0
703,SWV,3,35,uric_acid+glucose+aluminum,7.5,2000745,0.0,0.5,0.0,0.5,0.0,2.0
704,SWV,3,35,uric_acid+glucose+aluminum,7.5,2000746,0.0,0.2,0.0,0.1,0.0,0.1
705,SWV,3,35,uric_acid+glucose+aluminum,7.5,2000747,0.0,0.2,0.0,5.0,0.0,5.0
706,SWV,3,35,uric_acid+glucose+aluminum,7.5,2000748,0.0,2.0,0.0,1.0,0.0,5.0
707,SWV,3,35,uric_acid+glucose+aluminum,7.0,2000749,0.0,0.2,0.0,5.0,0.0,0.5
708,SWV,3,35,uric_acid+glucose+aluminum,6.5,2000750,0.0,0.2,0.0,0.1,0.0,0.5
709,SWV,3,35,uric_acid+glucose+aluminum,7.5,2000751,0.0,2.0,0.0,0.5,0.0,1.0
710,SWV,3,35,uric_acid+glucose+aluminum,8.0,2000752,0.0,0.2,0.0,5.0,0.0,0.2
711,SWV,3,35,uric_acid+glucose+aluminum,8.0,2000753,0.0,0.1,0.0,0.5,0.0,0.5
712,SWV,3,35,uric_acid+glucose+aluminum,6.5,2000754,0.0,0.1,0.0,0.5,0.0,0.2
713,SWV,3,35,uric_acid+glucose+aluminum,7.5,2000755,0.0,1.0,0.0,0.5,0.0,0.2
714,SWV,3,35,uric_acid+glucose+aluminum,6.0,2000756,0.0,0.2,0.0,5.0,0.0,0.2
715,SWV,3,35,uric_acid+glucose+aluminum,7.0,2000757,0.0,1.0,0.0,1.0,0.0,0.1
716,SWV,3,35,uric_acid+glucose+aluminum,7.0,2000758,0.0,0.1,0.0,0.1,0.0,1.0
717,SWV,3,35,uric_acid+glucose+aluminum,6.5,2000759,0.0,0.5,0.0,2.0,0.0,0.5
718,SWV,3,35,uric_acid+glucose+aluminum,8.0,2000760,0.0,0.2,0.0,1.0,0.0,1.0
719,SWV,3,35,uric_acid+glucose+aluminum,8.0,2000761,0.0,0.2,0.0,1.0,0.0,0.1
720,SWV,3,35,uric_acid+glucose+aluminum,6.0,2000762,0.0,1.0,0.0,1.0,0.0,5.0
721,SWV,3,36,uric_acid+copper+aluminum,6.5,2000763,0.0,1.0,0.0,0.0,0.2,0.5
722,SWV,3,36,uric_acid+copper+aluminum,6.5,2000764,0.0,0.5,0.0,0.0,5.0,5.0
723,SWV,3,36,uric_acid+copper+aluminum,8.0,2000765,0.0,0.2,0.0,0.0,0.5,0.2
724,SWV,3,36,uric_acid+copper+aluminum,7.0,2000766,0.0,2.0,0.0,0.0,1.0,0.2
725,SWV,3,36,uric_acid+copper+aluminum,7.5,2000767,0.0,1.0,0.0,0.0,1.0,2.0
726,SWV,3,36,uric_acid+copper+aluminum,8.0,2000768,0.0,0.2,0.0,0.0,0.2,0.2
727,SWV,3,36,uric_acid+copper+aluminum,7.5,2000769,0.0,5.0,0.0,0.0,0.2,0.5
728,SWV,3,36,uric_acid+copper+aluminum,6.0,2000770,0.0,5.0,0.0,0.0,1.0,2.0
729,SWV,3,36,uric_acid+copper+aluminum,6.0,2000771,0.0,2.0,0.0,0.0,0.2,0.5
730,SWV,3,36,uric_acid+copper+aluminum,6.5,2000772,0.0,2.0,0.0,0.0,0.1,0.1
731,SWV,3,36,uric_acid+copper+aluminum,6.5,2000773,0.0,0.2,0.0,0.0,0.2,0.1
732,SWV,3,36,uric_acid+copper+aluminum,7.5,2000774,0.0,0.5,0.0,0.0,0.1,0.5
733,SWV,3,36,uric_acid+copper+aluminum,6.0,2000775,0.0,0.5,0.0,0.0,1.0,5.0
734,SWV,3,36,uric_acid+copper+aluminum,6.5,2000776,0.0,0.5,0.0,0.0,5.0,0.1
735,SWV,3,36,uric_acid+copper+aluminum,6.5,2000777,0.0,0.2,0.0,0.0,5.0,1.0
736,SWV,3,36,uric_acid+copper+aluminum,6.0,2000778,0.0,0.5,0.0,0.0,0.2,5.0
737,SWV,3,36,uric_acid+copper+aluminum,6.0,2000779,0.0,0.2,0.0,0.0,2.0,2.0
738,SWV,3,36,uric_acid+copper+aluminum,6.0,2000780,0.0,0.5,0.0,0.0,0.1,0.2
739,SWV,3,36,uric_acid+copper+aluminum,7.0,2000781,0.0,5.0,0.0,0.0,0.5,0.2
740,SWV,3,36,uric_acid+copper+aluminum,7.0,2000782,0.0,1.0,0.0,0.0,5.0,5.0
741,SWV,3,37,ascorbic_acid+glucose+copper,7.0,2000783,0.0,0.0,0.5,5.0,0.2,0.0
742,SWV,3,37,ascorbic_acid+glucose+copper,7.0,2000784,0.0,0.0,0.2,0.5,0.1,0.0
743,SWV,3,37,ascorbic_acid+glucose+copper,7.5,2000785,0.0,0.0,1.0,0.2,5.0,0.0
744,SWV,3,37,ascorbic_acid+glucose+copper,8.0,2000786,0.0,0.0,0.1,5.0,0.5,0.0
745,SWV,3,37,ascorbic_acid+glucose+copper,7.0,2000787,0.0,0.0,0.5,0.5,1.0,0.0
746,SWV,3,37,ascorbic_acid+glucose+copper,7.5,2000788,0.0,0.0,1.0,5.0,2.0,0.0
747,SWV,3,37,ascorbic_acid+glucose+copper,7.5,2000789,0.0,0.0,5.0,2.0,0.2,0.0
748,SWV,3,37,ascorbic_acid+glucose+copper,7.5,2000790,0.0,0.0,2.0,5.0,0.1,0.0
749,SWV,3,37,ascorbic_acid+glucose+copper,6.0,2000791,0.0,0.0,0.1,0.2,0.1,0.0
750,SWV,3,37,ascorbic_acid+glucose+copper,8.0,2000792,0.0,0.0,1.0,2.0,1.0,0.0
751,SWV,3,37,ascorbic_acid+glucose+copper,6.0,2000793,0.0,0.0,0.2,5.0,0.1,0.0
752,SWV,3,37,ascorbic_acid+glucose+copper,7.0,2000794,0.0,0.0,0.1,0.5,1.0,0.0
753,SWV,3,37,ascorbic_acid+glucose+copper,7.5,2000795,0.0,0.0,0.1,5.0,0.1,0.0
754,SWV,3,37,ascorbic_acid+glucose+copper,7.0,2000796,0.0,0.0,0.5,1.0,0.2,0.0
755,SWV,3,37,ascorbic_acid+glucose+copper,6.5,2000797,0.0,0.0,0.5,0.1,0.2,0.0
756,SWV,3,37,ascorbic_acid+glucose+copper,8.0,2000798,0.0,0.0,0.2,5.0,1.0,0.0
757,SWV,3,37,ascorbic_acid+glucose+copper,6.0,2000799,0.0,0.0,0.1,0.5,2.0,0.0
758,SWV,3,37,ascorbic_acid+glucose+copper,6.5,2000800,0.0,0.0,2.0,0.2,2.0,0.0
759,SWV,3,37,ascorbic_acid+glucose+copper,8.0,2000801,0.0,0.0,2.0,1.0,0.1,0.0
760,SWV,3,37,ascorbic_acid+glucose+copper,7.5,2000802,0.0,0.0,0.1,0.1,5.0,0.0
761,SWV,3,38,ascorbic_acid+glucose+aluminum,6.0,2000803,0.0,0.0,5.0,0.2,0.0,0.2
762,SWV,3,38,ascorbic_acid+glucose+aluminum,7.5,2000804,0.0,0.0,2.0,0.2,0.0,0.1
763,SWV,3,38,ascorbic_acid+glucose+aluminum,8.0,2000805,0.0,0.0,1.0,2.0,0.0,2.0
764,SWV,3,38,ascorbic_acid+glucose+aluminum,6.0,2000806,0.0,0.0,1.0,2.0,0.0,5.0
765,SWV,3,38,ascorbic_acid+glucose+aluminum,7.0,2000807,0.0,0.0,0.5,5.0,0.0,2.0
766,SWV,3,38,ascorbic_acid+glucose+aluminum,7.0,2000808,0.0,0.0,2.0,0.2,0.0,2.0
