substance,concentration,pH,method,seed,meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry,split,label
glucose,5.0,6.0,SWV,7,0.2408939481663412,0.531480504056515,1.9770820873786616,-0.1877374205010152,0.0999999999999999,1.4,-0.0001945414311375,0.1244976831442532,-0.1346123239303704,1.9770820873786616,0.4986232790988735,0.162953692115144,0.2515094146358497,1.9423910087091127,0.6034482758620703,train,3
copper,2.0,6.5,SWV,1,0.0653715346593091,0.2902954136021899,1.6312607862697035,-0.2955828522048515,0.0999999999999999,1.4,-6.06048426279884e-05,0.1214867975657147,-0.0879101226015492,1.6312607862697035,-0.0550688360450564,0.0648310387984981,0.0826053483707174,1.6232164130169235,0.681818181818181,train,4
dopamine,5.0,7.0,SWV,3,0.1583240900087447,0.5956279413538933,3.3218973679821904,-0.2573647005069934,0.0999999999999999,1.4,-0.0002773873830931,0.2172212165575242,-0.224601586520153,3.3218973679821904,0.2007509386733416,0.0665832290362954,0.1714758890689511,3.2997526194487845,0.8095238095238102,train,0
copper,10.0,8.0,SWV,9,0.2177418923393825,0.9569603723867094,5.8083764718312,-0.750248538128437,0.0999999999999999,1.4,-0.0001535864975035,0.3613869521579098,-0.3320377731018784,5.8083764718312,-0.0375469336670839,0.0578222778473092,0.2554057272906047,5.772447995685602,0.7368421052631553,train,4
copper,0.1,8.0,SWV,0,0.0052022861790581,0.017112303659601,0.1016834001161723,-0.0125019649259871,0.0999999999999999,1.4,1.9932773311247405e-06,0.0081773639234765,-0.0084380447168508,0.1016834001161723,-0.0322903629536921,0.0578222778473092,0.0045762984042715,0.0998447279498373,0.9411764705882346,train,4
uric_acid,5.0,8.0,SWV,8,0.221255680556262,0.6471955816858834,2.9439277752876523,-0.2431315054167254,0.0999999999999999,1.4,0.0002228483150001,0.1863737430566903,-0.2099320723473765,2.9439277752876523,0.3128911138923653,0.1016270337922403,0.2367785627055835,2.912319927660642,0.6571428571428582,train,1
dopamine,0.5,8.0,SWV,8,0.0231058568231651,0.0823664518063758,0.4369481203704844,-0.0422156021329927,0.0999999999999999,1.4,2.736299102433183e-05,0.0325851554935942,-0.0305502211134694,0.4369481203704844,0.1481852315394242,0.0735919899874842,0.0252675180090505,0.4324766417904746,0.8260869565217395,train,0
dopamine,0.1,6.0,SWV,2,0.0059083636932774,0.0159982972592369,0.090712927473423,-0.0062708285792859,0.0999999999999999,1.4,2.429610497538823e-07,0.0062888024579066,-0.0043541703874288,0.090712927473423,0.2585732165206507,0.064831038798498,0.0045434223347461,0.0884029620300522,0.8499999999999981,train,0
glucose,1.0,7.5,SWV,2,0.0660282633641883,0.1394632013956654,0.5562032933721859,-0.0466142458691602,0.0999999999999999,1.4,-1.2466825094110143e-05,0.0339584267671226,-0.0338086497641346,0.5562032933721859,0.4583229036295367,0.1612015018773467,0.0661066311296685,0.5452824339717139,0.6428571428571411,train,3
glucose,0.2,6.0,SWV,2,0.0155263854217533,0.0290470745911747,0.1127097502352343,-0.0082082739034278,0.0999999999999999,1.4,-4.808484399889085e-07,0.0081017456914196,-0.0067591233649476,0.1127097502352343,0.4951188986232789,0.1612015018773467,0.0137209653944674,0.1087496467940627,0.5333333333333338,train,3
uric_acid,1.0,7.5,SWV,7,0.0565044865687443,0.1644224219237704,0.7701043176926258,-0.0590805053014251,0.0999999999999999,1.4,-5.988371523710242e-05,0.043500288911978,-0.0399078455050227,0.7701043176926258,0.3216520650813516,0.0981226533166458,0.0582942781425924,0.7624986064528515,0.749999999999999,train,1
copper,0.5,8.0,SWV,2,0.01964157967926,0.082556334031488,0.4866377755276275,-0.0620784033950798,0.0999999999999999,1.4,-9.921961284880464e-06,0.0328038278881865,-0.0319727901738656,0.4866377755276275,-0.0357947434292866,0.0578222778473092,0.0220982794903032,0.4830509258725619,0.8333333333333316,train,4
dopamine,0.2,6.0,SWV,0,0.010021866776809,0.0318668353547753,0.1796804054289249,-0.0144161887629066,0.0999999999999999,1.4,1.6133486004006906e-06,0.0178557495525255,-0.012647469226848,0.1796804054289249,0.2550688360450562,0.0648310387984981,0.009070824264442,0.1771675383718988,0.7619047619047621,train,0
uric_acid,5.0,6.5,SWV,7,0.2090933765449859,0.6252864687102604,2.895541091877775,-0.2289263816111273,0.0999999999999999,1.4,-0.0002322623690401,0.1391913262798507,-0.1671521746463611,2.895541091877775,0.3847309136420525,0.0963704630788485,0.2212442353346991,2.8723755718835964,0.7187499999999987,train,1
ascorbic_acid,0.2,8.0,SWV,0,0.0200221600716108,0.0464499422425582,0.1937836587781319,-0.020859666242841,0.0999999999999999,1.4,2.614764609321345e-06,0.0148312433217552,-0.0162937961926322,0.1937836587781319,0.0150187734668334,0.1191489361702127,0.0185051887977919,0.189798284044536,0.9428571428571422,train,2
dopamine,2.0,7.0,SWV,8,0.0763413081350113,0.2890131692364515,1.6458452389261642,-0.1175278981103464,0.0999999999999999,1.4,9.566341111687144e-05,0.1261770549642405,-0.0881909849218025,1.6458452389261642,0.2042553191489361,0.0665832290362954,0.083205799831211,1.6360398963644336,0.9999999999999968,train,0
uric_acid,0.1,8.0,SWV,5,0.0078815893760439,0.0176563320150733,0.0827979947856565,-0.0043869779355986,0.0999999999999999,1.4,4.264116272832269e-06,0.0060622443700819,-0.0059022853395416,0.0827979947856565,0.3006257822277847,0.0998748435544431,0.0063960022135955,0.0799824547994779,0.9000000000000008,train,1
glucose,0.1,6.0,SWV,5,0.0089748662538295,0.0146134473723645,0.0580478984127,-0.0041379870918021,0.0999999999999999,1.4,4.494012006072232e-06,0.0049502214242108,-0.0033637028401561,0.0580478984127,0.5196495619524405,0.1594493116395494,0.0068241720173271,0.0546776228125526,0.9782608695652144,train,3
glucose,0.5,8.0,SWV,5,0.0358342115471676,0.0728244740939108,0.2892476320828914,-0.0241491179232099,0.0999999999999999,1.4,1.1900644455073707e-05,0.0244504421294394,-0.0162806788048242,0.2892476320828914,0.4513141426783479,0.1594493116395493,0.0342957376597323,0.281872595432896,0.6545454545454555,train,3
aluminum,2.0,8.0,SWV,8,0.0846406772360967,0.2405209433979575,1.1072407898938947,-0.1021440034579734,0.0999999999999999,1.4,9.675213414078303e-05,0.0925402346275767,-0.0735593283299375,1.1072407898938947,-0.3038798498122653,0.1033792240300375,0.0871903318374493,1.0948060727376236,0.7352941176470591,train,5
glucose,0.1,7.0,SWV,3,0.0091304369140955,0.0147340470089089,0.0611995199318403,-0.0043341491815438,0.0999999999999999,1.4,-4.62269801375523e-06,0.0042830481155841,-0.006003558999741,0.0611995199318403,0.481101376720901,0.1419274092615767,0.0063715719821915,0.0577824280162388,0.8,train,3
glucose,0.1,6.0,SWV,9,0.0090034310713277,0.0145258277301291,0.0567234445291397,-0.0031445570366451,0.0999999999999999,1.4,7.905560821203192e-07,0.003923580109341,-0.0035542957040504,0.0567234445291397,0.5038798498122653,0.1594493116395494,0.00678400701917,0.0533752463900292,0.6851851851851878,train,3
copper,5.0,6.0,SWV,7,0.1310612017146704,0.5998036552946422,3.3600336594268936,-0.593689580293427,0.0999999999999999,1.4,-0.0002391112408462,0.2443139749257153,-0.192099698910612,3.3600336594268936,-0.0550688360450564,0.0630788485607009,0.1684825573258251,3.351974369360489,0.8947368421052587,train,4
copper,0.5,6.0,SWV,2,0.0193024972162695,0.0806891642601568,0.4572894921973675,-0.0713960005255169,0.0999999999999999,1.4,-9.45475617500094e-06,0.0331201226112615,-0.0262225076299076,0.4572894921973675,-0.0585732165206508,0.0630788485607009,0.0225914346068435,0.4538428204259845,0.7142857142857139,train,4
glucose,0.5,7.5,SWV,9,0.0357743665135205,0.0721903438879887,0.2914259256639603,-0.0257464905404435,0.0999999999999999,1.4,-6.261415412926901e-06,0.0199958378951943,-0.0173861752995344,0.2914259256639603,0.4705882352941176,0.1541927409261576,0.0331276051779581,0.2839563965607303,0.8333333333333338,train,3
glucose,0.5,7.0,SWV,6,0.0354793649039266,0.0716365861973777,0.2752792904299185,-0.0237881080912619,0.0999999999999999,1.4,6.463872403300974e-06,0.0207693428304089,-0.0179068366819673,0.2752792904299185,0.4793491864831037,0.162953692115144,0.0339717343294454,0.267930444569256,0.8235294117647062,train,3
ascorbic_acid,2.0,6.5,SWV,6,0.157557217813285,0.3938273872400337,1.6755234874581997,-0.1405542770216893,0.0999999999999999,1.4,1.9023426477731145e-05,0.1124687581472448,-0.0997334249774412,1.6755234874581997,0.076345431789737,0.1191489361702127,0.156875092788162,1.6529898177058886,0.9428571428571422,train,2
ascorbic_acid,2.0,6.0,SWV,3,0.1575333561766937,0.3918385090800416,1.6381278148918772,-0.1547363271193245,0.0999999999999999,1.4,-0.0001765268266428,0.1147868664580724,-0.1399912326069908,1.6381278148918772,0.104380475594493,0.1173967459324154,0.1540558951538517,1.6137253453233846,0.7631578947368423,train,2
aluminum,5.0,8.0,SWV,5,0.17337805463266,0.4980994139409922,2.309490889061782,-0.2229678035809007,0.0999999999999999,1.4,5.726171508042629e-05,0.1897772296506182,-0.1311003893051563,2.309490889061782,-0.3038798498122653,0.0981226533166457,0.17395264136632,2.2873697898903607,0.7499999999999998,train,5
dopamine,5.0,6.5,SWV,8,0.1542816875811785,0.5887889601826986,3.097458542051464,-0.3179101634547112,0.0999999999999999,1.4,0.0001802228600699,0.1970534376135124,-0.2179536094062318,3.097458542051464,0.232290362953692,0.0718397997496871,0.1778886751680742,3.073730450557896,0.9523809523809518,train,0
ascorbic_acid,0.5,7.0,SWV,5,0.0456033971880511,0.1110365226239596,0.4789396693481889,-0.0431639639353711,0.0999999999999999,1.4,1.5380021751302472e-05,0.042864180595927,-0.0264872311637396,0.4789396693481889,0.0500625782227783,0.1209011264080099,0.0441032007869758,0.4709773388890412,0.6829268292682918,train,2
copper,10.0,6.5,SWV,7,0.2041142534485964,0.9372090023981992,5.201111516913051,-1.0062979935674463,0.0999999999999999,1.4,-0.0003752331508783,0.3476014479640568,-0.3278845796997629,5.201111516913051,-0.0550688360450564,0.0613266583229036,0.2584478911677434,5.184945302406337,0.6666666666666656,train,4
uric_acid,2.0,8.0,SWV,3,0.1088417925454491,0.3122312082926366,1.4286326210368758,-0.1217970457128679,0.0999999999999999,1.4,-0.0001361697343963,0.1004490976812865,-0.1122606671798075,1.4286326210368758,0.2988735919899874,0.0963704630788485,0.1108405636817434,1.4108192664027095,0.8965517241379318,train,1
uric_acid,0.2,7.5,SWV,6,0.013780570923824,0.0349388579336766,0.1698160605193353,-0.0110871459085544,0.0999999999999999,1.4,3.5992701966316336e-06,0.0130757486922436,-0.0091462978806506,0.1698160605193353,0.3198998748435543,0.092866082603254,0.0119775972777415,0.1663869197280246,0.6562499999999979,train,1
glucose,1.0,6.0,SWV,2,0.0648926763315821,0.137123053527835,0.5229924212260423,-0.0450695532149291,0.0999999999999999,1.4,-1.147609576507776e-05,0.0378699846856445,-0.0315899207429197,0.5229924212260423,0.4951188986232789,0.1612015018773467,0.0647357755527185,0.5125096268262423,0.5333333333333338,train,3
copper,2.0,8.0,SWV,5,0.0679866416321567,0.2953853279705357,1.7780280457576036,-0.2263035949178359,0.0999999999999999,1.4,2.5898093287315005e-05,0.1395318271146005,-0.109161560052701,1.7780280457576036,-0.0392991239048811,0.0578222778473092,0.0791920580382419,1.767144337455069,0.6500000000000019,train,4
dopamine,0.2,7.0,SWV,2,0.0101622100807038,0.0326470180236147,0.1833367590705013,-0.0112804122573035,0.0999999999999999,1.4,-2.0952519079923883e-06,0.0150658115978848,-0.0092413490932474,0.1833367590705013,0.2025031289111388,0.0665832290362954,0.0094163462363576,0.180717774880552,0.9000000000000019,train,0
uric_acid,10.0,8.0,SWV,0,0.3408338350090091,1.0048374995895537,4.591453085683191,-0.4729601448324211,0.0999999999999999,1.4,-5.226691917245667e-06,0.4215867906490113,-0.3579731991972906,4.591453085683191,0.3041301627033791,0.0998748435544431,0.364337171267646,4.54546889926717,0.965517241379312,train,1
glucose,2.0,7.5,SWV,3,0.1233422772330542,0.2602438251620459,1.0260155488671217,-0.1020761761556036,0.0999999999999999,1.4,-0.0001192515127198,0.075018624913589,-0.10141302510245,1.0260155488671217,0.481101376720901,0.1594493116395494,0.1223295873903364,1.004590944052211,0.8958333333333346,train,3
copper,5.0,7.0,SWV,1,0.1344902625837546,0.6044960339686518,3.417226670781641,-0.6074932244211665,0.0999999999999999,1.4,-0.0001304291835448,0.243992917949882,-0.2007956396075892,3.417226670781641,-0.0392991239048811,0.0595744680851064,0.1636732618434775,3.4028759277060074,0.7894736842105242,train,4
dopamine,5.0,6.5,SWV,4,0.154366709592425,0.5871425481590209,3.1215594558754898,-0.3531319176595113,0.0999999999999999,1.4,-0.0001218138827197,0.2072762945035773,-0.2405450122253271,3.1215594558754898,0.2305381727158948,0.0718397997496871,0.177460151617021,3.0971276281896123,0.8636363636363674,train,0
uric_acid,2.0,8.0,SWV,5,0.1074982332516625,0.309521471730667,1.416969439942546,-0.1110190792155173,0.0999999999999999,1.4,3.216486039810424e-05,0.1043943321357888,-0.1020569340807587,1.416969439942546,0.3006257822277847,0.0998748435544431,0.1121884075092537,1.39968356315832,0.9000000000000008,train,1
uric_acid,10.0,8.0,SWV,5,0.3423837935478582,0.9977193335428352,4.562805268523001,-0.362446349601852,0.0999999999999999,1.4,9.795187812506104e-05,0.336251044341245,-0.3287794742705761,4.562805268523001,0.3006257822277847,0.0998748435544431,0.3616856847170819,4.511899701979113,0.9000000000000008,train,1
dopamine,5.0,6.5,SWV,0,0.1529684362926799,0.584648149270569,3.1168478606593406,-0.3176490512949583,0.0999999999999999,1.4,-1.6296048932033963e-05,0.2057614074601412,-0.2239050538901735,3.1168478606593406,0.2287859824780975,0.0683354192740925,0.171188487333087,3.094022342172513,0.7727272727272753,train,0
glucose,0.5,6.5,SWV,1,0.034797849352836,0.0712153748053906,0.2760687287672846,-0.0254127253420181,0.0999999999999999,1.4,-1.0332669072376686e-05,0.0191040084932583,-0.0158725712351302,0.2760687287672846,0.4986232790988735,0.1401752190237797,0.0305486692643167,0.2689300429498278,0.8604651162790681,train,3
glucose,1.0,6.0,SWV,7,0.064079541172416,0.1376937389360714,0.5139803431961484,-0.0467623972962359,0.0999999999999999,1.4,-4.869511626745611e-05,0.0323648490811077,-0.0349400652083277,0.5139803431961484,0.4986232790988735,0.162953692115144,0.0651656735860084,0.5033542116529609,0.6034482758620703,train,3
uric_acid,1.0,8.0,SWV,8,0.0586958847767408,0.1676690948345428,0.7642122586148473,-0.0610315220415091,0.0999999999999999,1.4,5.972438301402925e-05,0.0483631623007488,-0.0544753218623761,0.7642122586148473,0.3128911138923653,0.1016270337922403,0.0613369887377729,0.7545540313889662,0.6571428571428582,train,1
glucose,0.1,8.0,SWV,5,0.0091400162139086,0.0148837697069803,0.0611132755300956,-0.0034155692750248,0.0999999999999999,1.4,4.516978913376617e-06,0.0051300412252079,-0.0034522128784859,0.0611132755300956,0.4513141426783479,0.1594493116395493,0.0070013397963539,0.0577242939852766,0.6545454545454555,train,3
aluminum,0.1,7.0,SWV,7,0.0059917039615946,0.0137938656870117,0.064595179205812,-0.0049759712620999,0.0999999999999999,1.4,-3.379333690016166e-06,0.0038455194105054,-0.0036329807980438,0.064595179205812,-0.316145181476846,0.1103879849812265,0.005227760530747,0.0628804214724489,0.8529411764705891,train,5
copper,0.1,7.5,SWV,4,0.0052295566854852,0.0169763787315545,0.1024183897465112,-0.0133935428801122,0.0999999999999999,1.4,-1.4769118795780962e-06,0.0066137256670951,-0.0074258751610918,0.1024183897465112,-0.0375469336670839,0.057822277847309,0.0045281864999795,0.1005686315111032,0.9411764705882382,train,4
ascorbic_acid,0.2,7.0,SWV,9,0.0198206124299849,0.0455374048037574,0.1952302486310093,-0.0157422171607954,0.0999999999999999,1.4,-3.2726289035621416e-06,0.0130509458033825,-0.0114703235375766,0.1952302486310093,0.0500625782227783,0.1261576971214018,0.0186478653857614,0.1908649389187615,0.7142857142857139,train,2
dopamine,0.1,7.0,SWV,0,0.0060494587261912,0.0164841224143704,0.09358833900725,-0.0068791927812018,0.0999999999999999,1.4,2.0569393927864374e-06,0.0075218913595555,-0.0065703342797671,0.09358833900725,0.2007509386733416,0.0665832290362954,0.0047581418967565,0.0913748511251983,0.8095238095238102,train,0
copper,0.5,7.5,SWV,4,0.0199586236842083,0.0819222548423283,0.4892908271778408,-0.0721454041135564,0.0999999999999999,1.4,-1.6666752920915274e-05,0.0319471446693131,-0.0358826131332055,0.4892908271778408,-0.0375469336670839,0.057822277847309,0.0218626274194363,0.4857550920089062,0.9411764705882382,train,4
dopamine,0.5,7.5,SWV,2,0.0224800606117262,0.0807077504403662,0.4647492969591728,-0.0448912842813623,0.0999999999999999,1.4,-8.865586906346292e-06,0.0288535099925941,-0.0316512212152923,0.4647492969591728,0.1727158948685856,0.0630788485607009,0.0225834801531906,0.460445961312347,0.7142857142857139,train,0
uric_acid,5.0,7.5,SWV,5,0.2187953364414379,0.6351308482049813,3.0209434962292905,-0.2342770975073463,0.0999999999999999,1.4,6.61135589855882e-05,0.2179091720355198,-0.1861686273433447,3.0209434962292905,0.3321652065081351,0.092866082603254,0.2175641675508602,2.985770755075646,0.8928571428571437,train,1
uric_acid,0.1,6.5,SWV,8,0.0077342192640884,0.0172370758978141,0.0826712573356709,-0.0050463514646189,0.0999999999999999,1.4,8.716075738515554e-06,0.0051521261989455,-0.0050807579917247,0.0826712573356709,0.3812265331664579,0.0946182728410512,0.0060256192014475,0.0799537149659154,0.7999999999999996,train,1
dopamine,2.0,7.5,SWV,4,0.0773174733194596,0.28880502722877,1.576940039425044,-0.1735768688451561,0.0999999999999999,1.4,-6.0928013955632816e-05,0.1068952678445785,-0.1009239732011041,1.576940039425044,0.1744680851063829,0.064831038798498,0.0819674232085262,1.565129258001926,0.8499999999999981,train,0
uric_acid,1.0,6.0,SWV,4,0.0567082478669374,0.1613475899645251,0.7673874941558986,-0.0677326973834029,0.0999999999999999,1.4,-2.952482852537468e-05,0.0461163929935493,-0.045873529643484,0.7673874941558986,0.4075093867334166,0.0981226533166457,0.0573730156147949,0.7586755290096404,1.0,train,1
glucose,0.5,7.5,SWV,1,0.035188961985328,0.0721167841787711,0.2892757185062414,-0.0259006071756687,0.0999999999999999,1.4,-1.0706535598310591e-05,0.0191468514897768,-0.0158817220218003,0.2892757185062414,0.4688360450563203,0.1576971214017521,0.0335670655409078,0.2821153526829922,0.8367346938775515,train,3
glucose,0.1,8.0,SWV,3,0.0092137250110115,0.0148878514702134,0.0596531087934561,-0.0043998283543644,0.0999999999999999,1.4,-4.717999066741889e-06,0.0045044061142622,-0.006067333209643,0.0596531087934561,0.4618272841051313,0.1612015018773466,0.0070481004262591,0.056327121269107,0.877551020408163,train,3
ascorbic_acid,0.1,7.5,SWV,5,0.0109287949125031,0.0231588306071723,0.0993794759164158,-0.00810782409371,0.0999999999999999,1.4,5.263749173788071e-06,0.0096314881022321,-0.0054223726673541,0.0993794759164158,0.0307884856070087,0.1226533166458072,0.0092941398151182,0.0963142360222129,0.8918918918918939,train,2
dopamine,2.0,7.0,SWV,6,0.0762752336848977,0.2884482905534701,1.6173477280592354,-0.118579710281694,0.0999999999999999,1.4,4.509279559416924e-06,0.1199104316227596,-0.082404331174988,1.6173477280592354,0.1989987484355443,0.0630788485607009,0.0806172967057415,1.610600927062853,0.7142857142857139,train,0
glucose,2.0,8.0,SWV,0,0.1223742934939911,0.2605940043034138,1.0414466102718491,-0.1273149474796743,0.0999999999999999,1.4,6.259947337889159e-06,0.085139835227895,-0.0936631363515461,1.0414466102718491,0.4565707133917395,0.1629536921151438,0.124344093352605,1.0213039089560263,0.7884615384615371,train,3
glucose,1.0,8.0,SWV,9,0.0672476191292587,0.1400708215690746,0.5538551854444629,-0.0522287427084347,0.0999999999999999,1.4,-1.4514134864948804e-05,0.0395348601311674,-0.0335725207344602,0.5538551854444629,0.4705882352941176,0.1612015018773466,0.0662919935732201,0.5415060042273232,0.9166666666666644,train,3
uric_acid,5.0,7.5,SWV,8,0.2193129619617055,0.6419698460998658,3.085913933703083,-0.2453589027166875,0.0999999999999999,1.4,0.0002277555259965,0.1875982607607742,-0.2102375724271094,3.085913933703083,0.3251564455569461,0.0911138923654568,0.2170479184968013,3.052959707831922,0.7931034482758638,train,1
dopamine,0.5,7.5,SWV,0,0.0226535308931002,0.0815309114287273,0.4613704170705244,-0.0436794055967462,0.0999999999999999,1.4,2.0842146270902163e-07,0.029344502656114,-0.0374597254309367,0.4613704170705244,0.1762202753441801,0.0613266583229036,0.0223587238896108,0.4568190583290362,0.9444444444444472,train,0
uric_acid,10.0,6.0,SWV,9,0.3320429469915186,0.9699903476891164,4.622365790624168,-0.3779881608208915,0.0999999999999999,1.4,-0.0001251329421467,0.2857115117063713,-0.2660801332614535,4.622365790624168,0.3987484355444304,0.0911138923654568,0.3280122191228192,4.581060137892326,0.7931034482758598,train,1
aluminum,0.1,7.5,SWV,7,0.0060100657090602,0.0138594089316729,0.0641299217829268,-0.0049966017861368,0.0999999999999999,1.4,-3.4031055037348102e-06,0.0037774410470887,-0.0036476046620126,0.0641299217829268,-0.316145181476846,0.1051314142678347,0.0050705248984011,0.062418003817705,0.6666666666666675,train,5
dopamine,1.0,6.5,SWV,2,0.0406830091691911,0.1518399976396137,0.8257796180789841,-0.0803327896556512,0.0999999999999999,1.4,-1.8479312675248357e-05,0.0486487780030257,-0.0408466909148984,0.8257796180789841,0.2270337922403003,0.0700876095118898,0.04529179448158,0.8187443184778007,0.6666666666666675,train,0
ascorbic_acid,0.2,6.0,SWV,6,0.0194036330479462,0.0445069363154131,0.1902686426991191,-0.0143281755898386,0.0999999999999999,1.4,4.38961292718764e-06,0.0127079123919384,-0.0113901961360256,0.1902686426991191,0.1061326658322903,0.1279098873591989,0.0184817590930879,0.1860622957330251,0.6976744186046516,train,2
ascorbic_acid,0.2,7.0,SWV,3,0.0199473038335047,0.0456378501278688,0.1963339373647239,-0.0167248729828756,0.0999999999999999,1.4,-1.877231555661248e-05,0.011673910059777,-0.0167993404268016,0.1963339373647239,0.0605757196495618,0.1226533166458072,0.0183512473339434,0.1918181950269534,1.0,train,2
dopamine,10.0,7.0,SWV,6,0.2417759867898223,0.9296253848132,5.207970290747211,-0.385700398540677,0.0999999999999999,1.4,8.884366005493076e-06,0.3863627678079884,-0.2654515169041183,5.207970290747211,0.1989987484355443,0.0630788485607009,0.2598474172250126,5.190851361849735,0.7142857142857139,train,0
copper,1.0,8.0,SWV,5,0.0371593496743618,0.158670570896543,0.955722912628932,-0.120652990633289,0.0999999999999999,1.4,1.5097043354739876e-05,0.074965313782837,-0.0586250408951164,0.955722912628932,-0.0392991239048811,0.0578222778473092,0.0425440404351893,0.9493176221203689,0.6500000000000019,train,4
aluminum,10.0,6.5,SWV,5,0.2657370150915107,0.765488690119196,3.4741263240747395,-0.3431194144066282,0.0999999999999999,1.4,8.661848858083606e-05,0.2916264013731902,-0.2037263680067779,3.4741263240747395,-0.3178973717146433,0.1051314142678347,0.2822938651406165,3.439834902743736,0.9999999999999988,train,5
uric_acid,2.0,8.0,SWV,4,0.1077911785637021,0.3114985472142262,1.4340766936231242,-0.1303025547348917,0.0999999999999999,1.4,-5.830507779158602e-05,0.0794033844603964,-0.0850652429649632,1.4340766936231242,0.3058823529411764,0.0963704630788485,0.1102067649986092,1.417136651063176,0.8965517241379318,train,1
glucose,0.5,8.0,SWV,2,0.0355384736718469,0.0727165079804858,0.2941976794369723,-0.0235097084135144,0.0999999999999999,1.4,-5.351157242619496e-06,0.0163002308594591,-0.0183626597434084,0.2941976794369723,0.4583229036295367,0.157697121401752,0.034021758260073,0.2873453010405822,0.8367346938775502,train,3
copper,0.1,7.0,SWV,3,0.0052706779089179,0.0168125486589314,0.0959959731422369,-0.0124120643229482,0.0999999999999999,1.4,-5.847025457849124e-06,0.0063950291702383,-0.0069375912685748,0.0959959731422369,-0.0392991239048811,0.0613266583229036,0.004639190576624,0.0940782917195577,0.8421052631578898,train,4
aluminum,5.0,7.0,SWV,3,0.1744480383810661,0.494321762547823,2.273660848299198,-0.2224552787087214,0.0999999999999999,1.4,-0.0002482358358854,0.1466923112352575,-0.1914361861768381,2.273660848299198,-0.3108886107634543,0.1051314142678347,0.1810136702572868,2.2472014278794896,0.8749999999999986,train,5
aluminum,0.1,8.0,SWV,4,0.0061920322328686,0.0139836832760018,0.0654308897340846,-0.0053499390756633,0.0999999999999999,1.4,-6.125121480298943e-07,0.0045832933860619,-0.003902777955395,0.0654308897340846,-0.3056320400500626,0.1033792240300375,0.0050626201328382,0.0635563840305521,0.6857142857142854,train,5
glucose,1.0,6.0,SWV,0,0.0652066160025821,0.1367577036420122,0.5103322645859079,-0.0657805747484984,0.0999999999999999,1.4,4.945686568292376e-06,0.0439676343988762,-0.0484561281309747,0.5103322645859079,0.5143929912390487,0.1612015018773467,0.0643046804584588,0.4981798693838211,0.8775510204081642,train,3
ascorbic_acid,5.0,6.0,SWV,5,0.3207033729539938,0.8113634628107653,3.441934907616984,-0.2968686314842501,0.0999999999999999,1.4,9.358357823045117e-05,0.2787794641598596,-0.2118909769472502,3.441934907616984,0.1008760951188986,0.1191489361702127,0.3215695945085841,3.3980186628675444,0.7894736842105239,train,2
dopamine,2.0,7.5,SWV,3,0.0783087363995872,0.2902555154158273,1.6089931480702917,-0.1554059224759299,0.0999999999999999,1.4,-0.0001343939687974,0.0921351133822944,-0.1098395653331898,1.6089931480702917,0.1779724655819774,0.0665832290362953,0.0836545451904902,1.593250739313104,1.0,train,0
dopamine,0.5,8.0,SWV,9,0.0231806043165302,0.081582216195186,0.4361024596632072,-0.0353097610658883,0.0999999999999999,1.4,-9.761763178603826e-06,0.0335628350322735,-0.0297485520715711,0.4361024596632072,0.1516896120150187,0.0718397997496871,0.0246293670590278,0.4307455933148255,0.9523809523809518,train,0
glucose,0.2,7.5,SWV,6,0.0159080835390788,0.0293898429556489,0.1155513765167413,-0.0085643257819195,0.0999999999999999,1.4,4.14847834629306e-06,0.0087137365190191,-0.0074456082827322,0.1155513765167413,0.4635794743429285,0.1524405506883606,0.0133814794197947,0.1112095787237978,0.6415094339622647,train,3
glucose,2.0,6.0,SWV,8,0.1201691090398266,0.2544845487854633,0.9583481134627988,-0.0924157397533296,0.0999999999999999,1.4,0.0001035730559522,0.0713610416426147,-0.0659237268362828,0.9583481134627988,0.5301627033792239,0.1506883604505633,0.1145821582467962,0.9377511372754376,0.7200000000000015,train,3
copper,1.0,6.5,SWV,2,0.0360543553484787,0.1560319096442242,0.8712632553173857,-0.137069050667248,0.0999999999999999,1.4,-2.0639008670176312e-05,0.0662107008440519,-0.0530564396116875,0.8712632553173857,-0.0515644555694618,0.0613266583229036,0.0429689821581223,0.8661730483383581,0.8421052631578959,train,4
copper,2.0,6.5,SWV,0,0.0665560163331738,0.2901828375816064,1.6380178788529076,-0.2700703907457736,0.0999999999999999,1.4,-7.844756204025025e-06,0.1216260773391838,-0.1215615076756839,1.6380178788529076,-0.0533166458072591,0.0630788485607009,0.0810572464461958,1.6266980425492086,0.7142857142857139,train,4
aluminum,0.2,6.0,SWV,0,0.0106805456853225,0.027011654224349,0.1224029277545848,-0.0139856759882096,0.0999999999999999,1.4,2.318935894159669e-06,0.010061190327648,-0.0117776859526333,0.1224029277545848,-0.3126408010012516,0.106883604505632,0.0100926946360391,0.1199123048474466,0.6944444444444442,train,5
aluminum,0.5,7.0,SWV,4,0.0244386222805263,0.0666525774069,0.30968982335338,-0.0304466228252558,0.0999999999999999,1.4,-1.2294565908747114e-05,0.0221348258978658,-0.0187924635069933,0.30968982335338,-0.3126408010012516,0.099874843554443,0.0235972555784685,0.3057378663556769,0.8999999999999998,train,5
