substance,concentration,pH,method,seed,meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry,split,label
aluminum,0.1,7.5,CV,7,0.007615635690515,0.0192091500537325,0.0789740970550327,-0.0354268917799626,0.1,1.4,-5.066449308756186e-06,0.0058747707635612,-0.0077642167544204,0.0789740970550327,-0.3110220440881763,0.1683366733466934,0.0097885724918886,0.0767437296978538,0.9999999999999992,train,5
dopamine,1.0,6.5,CV,2,0.0499340522254269,0.2062434362538081,0.9502347576815136,-0.4988105377370129,0.1,1.4,-6.729438721888977e-06,0.0588148412754713,-0.0795119447269434,0.9502347576815136,0.2164328657314629,0.1066132264529058,0.0798151209634997,0.9435637430732644,0.583333333333333,train,0
ascorbic_acid,0.2,6.0,CV,6,0.0272315037066821,0.0481949398587371,0.1971884384158342,-0.0197946487472559,0.1,1.4,1.678234972284556e-05,0.0238452768457674,-0.0153693189030877,0.1971884384158342,0.0901803607214428,0.1879759519038075,0.0276531142592653,0.1903811322088829,0.7631578947368413,train,2
ascorbic_acid,0.2,7.0,CV,3,0.0280633980743433,0.0488193258894452,0.1929172876814809,-0.0201757551240038,0.1,1.4,-5.55070160424069e-05,0.0187830619821071,-0.0305530311351192,0.1929172876814809,0.0789579158316633,0.2020040080160321,0.02954307936736,0.1855720100618764,0.6744186046511629,train,2
dopamine,10.0,7.0,CV,6,0.289382860403629,1.2490143614675426,5.772262063502871,-3.1131999867019973,0.1,1.4,0.0003006945816748,0.5084422665044583,-0.3707320206231732,5.772262063502871,0.1995991983967936,0.1094188376753506,0.4919320251799147,5.744610208675682,0.9500000000000012,train,0
copper,1.0,8.0,CV,5,0.0419704067155705,0.244806762141521,1.0672595294095848,-0.7788252657114186,0.1,1.4,-1.4737070587269404e-05,0.0847675211013072,-0.0753289944285327,1.0672595294095848,-0.0416833667334669,0.0953907815631263,0.0802735992605693,1.0612705620880516,0.8888888888888872,train,4
aluminum,10.0,6.5,CV,5,0.3255726548736204,1.0587943843532828,4.122559945102532,-2.2845782842030604,0.1,1.4,-0.0004410115231798,0.3226653590279742,-0.4023962988538987,4.122559945102532,-0.3054108216432865,0.1739478957915831,0.5524349779483799,4.07501590033658,0.7222222222222215,train,5
uric_acid,2.0,8.0,CV,4,0.1475806517569726,0.3413515071713264,1.5101985769298203,-0.1657406069033614,0.1,1.4,-0.0001072038230514,0.1003606867554893,-0.1269623450879969,1.5101985769298203,0.3006012024048096,0.1458917835671342,0.1713647207538019,1.4918995297609403,0.7931034482758614,train,1
glucose,0.5,8.0,CV,2,0.0502536017066819,0.0771376552874608,0.2854603565047494,-0.0274294107714557,0.1,1.4,-1.715331193514502e-06,0.0246306105229166,-0.0289336859059009,0.2854603565047494,0.4549098196392785,0.2440881763527054,0.0515801427775143,0.2716761852266327,0.8124999999999993,train,3
copper,0.1,7.0,CV,3,0.0063419712819184,0.0257567150711711,0.1138899705973477,-0.0780209048755945,0.1,1.4,-2.157321144618857e-05,0.0071638220302225,-0.0127604136109541,0.1138899705973477,-0.0472945891783567,0.101002004008016,0.0088273315466796,0.1114917225486978,0.8947368421052635,train,4
aluminum,5.0,7.0,CV,3,0.2137714450160675,0.6869348293628804,2.67384480395471,-1.4144704521051488,0.1,1.4,-0.0009774992609433,0.2247522572630863,-0.413754661708746,2.67384480395471,-0.294188376753507,0.1627254509018035,0.346252278675775,2.6425874541013186,0.611111111111111,train,5
aluminum,0.1,8.0,CV,4,0.0077782825105497,0.0192779628930896,0.0760636902766844,-0.0377136406374763,0.1,1.4,-7.506705014737063e-06,0.0065319892547233,-0.0072261350795145,0.0760636902766844,-0.3138276553106212,0.1599198396793587,0.0095701787308846,0.07340302276349,0.7272727272727268,train,5
glucose,1.0,6.0,CV,0,0.0898906886984431,0.1458671131698509,0.5399617068463872,-0.0590205480900991,0.1,1.4,-2.6239950001269443e-06,0.0446979274004395,-0.0515980678214138,0.5399617068463872,0.5306613226452906,0.2525050100200401,0.1003321156293828,0.520585389009296,0.9148936170212753,train,3
ascorbic_acid,5.0,6.0,CV,5,0.4443244265453437,0.8742268148073632,3.426184368705848,-0.3804881359095884,0.1,1.4,-7.651297831459259e-05,0.263193532631119,-0.2959051394280896,3.426184368705848,0.0761523046092184,0.1963927855711423,0.5180886170131336,3.353518504491458,0.5909090909090906,train,2
dopamine,2.0,7.5,CV,3,0.0952287845500033,0.3949480936726652,1.8239872474423704,-0.973053886163006,0.1,1.4,-0.0003803411760913,0.1368674876469957,-0.2008743386723544,1.8239872474423704,0.1771543086172344,0.1122244488977955,0.1585164557748594,1.8115206514990985,0.999999999999998,train,0
dopamine,0.5,8.0,CV,9,0.0286334642967423,0.1113452336808825,0.5135097203821961,-0.2699695582352823,0.1,1.4,-1.6571168980210048e-05,0.0316368047248929,-0.0380640780513312,0.5135097203821961,0.1462925851703407,0.1122244488977955,0.0444675263190398,0.5080503507080243,0.999999999999998,train,0
glucose,0.2,7.5,CV,6,0.0228498637234991,0.0312651607265698,0.1265784192714906,-0.0099146887141581,0.1,1.4,1.2510724858146388e-05,0.0165542329335252,-0.0110283533012581,0.1265784192714906,0.4829659318637275,0.2160320641282563,0.0193746331674629,0.1184851312326457,0.9249999999999988,train,3
glucose,2.0,6.0,CV,8,0.1646605341072862,0.2722946715042431,0.9954070495953128,-0.1145207246613775,0.1,1.4,1.986537659648857e-05,0.0798415165569586,-0.0810454898930461,0.9954070495953128,0.4857715430861723,0.227254509018036,0.1750165245840881,0.9628767917359572,0.5576923076923072,train,3
copper,1.0,6.5,CV,2,0.0407601606467102,0.2385143855530511,1.064063460402826,-0.7438181281610178,0.1,1.4,-7.749555699383112e-06,0.0691391382987937,-0.0746631565909556,1.064063460402826,-0.0529058116232464,0.0953907815631263,0.0788962185186335,1.0600193792615975,1.0,train,4
copper,2.0,6.5,CV,0,0.072965320397861,0.4436229959717359,1.9645599923084545,-1.438625365831148,0.1,1.4,-9.823131062519794e-06,0.1230901774061066,-0.1706396729331771,1.9645599923084545,-0.0529058116232464,0.0953907815631263,0.1463914466639215,1.9588656019172148,1.0,train,4
aluminum,0.2,6.0,CV,0,0.0131957440758222,0.0377973677182733,0.1475204631951566,-0.0820287447659248,0.1,1.4,-1.294936615098514e-05,0.0110743364381814,-0.0128347948764339,0.1475204631951566,-0.344689378757515,0.1599198396793587,0.0186359035469938,0.1443815335388499,0.628571428571429,train,5
aluminum,0.5,7.0,CV,4,0.0299220808528238,0.0926828028604545,0.3597798520691295,-0.1899791268512394,0.1,1.4,-5.3829814878771965e-05,0.0307258487300815,-0.0387382125024878,0.3597798520691295,-0.3138276553106212,0.1739478957915832,0.0487323162049758,0.3540974852478149,0.9375000000000002,train,5
aluminum,0.2,7.0,CV,0,0.013240663942384,0.0381496774121396,0.1480974598304115,-0.0825055421557415,0.1,1.4,-9.05564063223873e-06,0.0111681004435796,-0.0177324868475157,0.1480974598304115,-0.3166332665330661,0.1795591182364729,0.0202366911293383,0.1449504450636862,0.9393939393939396,train,5
ascorbic_acid,0.2,6.0,CV,5,0.0273251539496851,0.0482068851441869,0.1918350600131285,-0.0194267054159405,0.1,1.4,-1.6340735353440603e-06,0.0146762092589836,-0.0165596144211816,0.1918350600131285,0.0761523046092184,0.1935871743486974,0.028303608567098,0.1848907346498803,0.6046511627906975,train,2
glucose,5.0,7.0,CV,8,0.3422397557735234,0.5700742946110664,2.1509465641080663,-0.2439617819187513,0.1,1.4,3.848325305227598e-05,0.1656209772222728,-0.1714428985266539,2.1509465641080663,0.4745490981963928,0.2356713426853707,0.3737795180797734,2.082705341360843,0.6800000000000007,train,3
uric_acid,10.0,7.0,CV,7,0.4520646001800492,1.0866903886313763,4.784485956728076,-0.4424679624726036,0.1,1.4,-0.0001779498795504,0.3136697485983181,-0.2968472946164427,4.784485956728076,0.3595190380761522,0.1402805611222445,0.5321140197667674,4.754253266717927,0.9230769230769234,train,1
glucose,0.1,7.5,CV,3,0.013619303218561,0.0158665735706878,0.0629400775867668,-0.0044250749217128,0.1,1.4,-1.7938004596884227e-05,0.0058723581616061,-0.0108543542739421,0.0629400775867668,0.4577154308617234,0.2440881763527054,0.0107250824422803,0.0566651810257605,0.6111111111111099,train,3
copper,5.0,7.5,CV,3,0.1590251937155483,0.9316127525809098,4.072051052739865,-2.9721445084943694,0.1,1.4,-0.0008628998520128,0.2671352969841605,-0.4538958331912516,4.072051052739865,-0.038877755511022,0.101002004008016,0.3178243068820388,4.049984527744997,0.7999999999999988,train,4
copper,0.5,6.5,CV,6,0.022255752021817,0.1247802389322021,0.542105426557428,-0.3884224069645396,0.1,1.4,3.111551101307788e-05,0.0483099036981691,-0.0374370415439138,0.542105426557428,-0.0613226452905811,0.0981963927855711,0.0421701481844443,0.538430720493499,0.6666666666666666,train,4
uric_acid,0.2,6.0,CV,9,0.0189954350241536,0.0374135009089317,0.1665409130833518,-0.0118337904841887,0.1,1.4,-4.773362766150466e-06,0.0120381420906424,-0.0110319557026523,0.1665409130833518,0.4100200400801602,0.1571142284569137,0.0197224574362278,0.1615372949697062,0.9999999999999986,train,1
dopamine,0.5,7.5,CV,8,0.027894500743025,0.1092895486518393,0.5029040848256173,-0.2599145922615556,0.1,1.4,8.351351151761228e-06,0.0343647693459494,-0.0426948263143801,0.5029040848256173,0.1715430861723447,0.1122244488977955,0.043868302662173,0.4978699373394625,0.818181818181817,train,0
dopamine,0.2,7.5,CV,2,0.0132247712802033,0.0446464365353276,0.2078519830079889,-0.1105216081891024,0.1,1.4,7.037190957426484e-07,0.0136779006825187,-0.0153245130528682,0.2078519830079889,0.1659318637274549,0.1150300601202405,0.0181077874949678,0.2041156297823858,0.7826086956521753,train,0
glucose,0.2,7.5,CV,4,0.0228621204746094,0.0310681357761272,0.1177689876857557,-0.0107695189423233,0.1,1.4,-8.706077325732557e-06,0.0105049113021894,-0.0132955257730394,0.1177689876857557,0.4997995991983969,0.2412825651302605,0.0205875834918932,0.1093439951914186,0.7199999999999988,train,3
uric_acid,2.0,6.5,CV,7,0.14110218561059,0.3340033635077162,1.4659477588127898,-0.1338912321760213,0.1,1.4,-5.286560423601315e-05,0.102760593209507,-0.0970702510883337,1.4659477588127898,0.3735470941883767,0.151503006012024,0.1718491416435588,1.4544242150863815,0.8000000000000005,train,1
uric_acid,0.5,8.0,CV,1,0.0427759952495206,0.0945221735133569,0.4197129615950437,-0.0348002990009847,0.1,1.4,8.910505646826872e-06,0.0304118064044239,-0.0277608095653015,0.4197129615950437,0.2949899799599198,0.151503006012024,0.0487468233825261,0.4125995631967959,0.7419354838709673,train,1
uric_acid,0.2,7.5,CV,5,0.0194180390632176,0.0383226001915013,0.1689114764712369,-0.0143280995275619,0.1,1.4,-5.811661725639937e-07,0.0148647133850285,-0.0099434187810724,0.1689114764712369,0.3090180360721443,0.1571142284569137,0.0201310006036726,0.1638528032734686,0.5555555555555555,train,1
dopamine,5.0,7.5,CV,8,0.1879442018440999,0.8123848665392542,3.7165133284829697,-1.9516232857080609,0.1,1.4,4.378920428820965e-05,0.2543277124591927,-0.3164692097960805,3.7165133284829697,0.1715430861723447,0.1122244488977955,0.3258928749801469,3.698080507697773,0.818181818181817,train,0
glucose,2.0,6.5,CV,8,0.1660053377474635,0.2736986768160597,1.0194712450548264,-0.1152223088280048,0.1,1.4,1.9966287569913823e-05,0.0802817061934777,-0.0818029512705053,1.0194712450548264,0.4745490981963928,0.2440881763527054,0.1838039450589286,0.984781725860424,0.5535714285714288,train,3
aluminum,10.0,7.5,CV,4,0.3254764040754694,1.076192869561131,4.16893295144677,-2.258132843574111,0.1,1.4,-0.0006057871034996,0.3573720809233945,-0.4093739934298055,4.16893295144677,-0.3138276553106212,0.1711422845691382,0.5602693244856339,4.124600029795517,0.8484848484848483,train,5
uric_acid,0.2,6.0,CV,0,0.0187355658505839,0.0375309320672516,0.1687030458861271,-0.0144006785933994,0.1,1.4,1.5096496807323734e-06,0.0110417303387962,-0.0123172898920531,0.1687030458861271,0.4128256513026053,0.1515030060120241,0.0193318914410093,0.1640597643876775,0.7999999999999995,train,1
dopamine,10.0,7.5,CV,8,0.2906921581065183,1.2637566840479952,5.779571114534601,-3.037658496315693,0.1,1.4,6.653943099309035e-05,0.3955384907541139,-0.4922256041300115,5.779571114534601,0.1715430861723447,0.1122244488977955,0.5069939400300201,5.752966646724985,0.818181818181817,train,0
uric_acid,0.1,6.0,CV,9,0.0110614460032397,0.0187896516976164,0.0855198733022883,-0.0049357353164575,0.1,1.4,-1.0850649934265111e-06,0.0061747455189863,-0.0056580747553893,0.0855198733022883,0.4100200400801602,0.1571142284569137,0.0099287458524604,0.0813910301004463,0.9999999999999986,train,1
aluminum,0.1,8.0,CV,8,0.0077289895382612,0.0192792508101058,0.0784846272501209,-0.040892617743464,0.1,1.4,2.0718619706661285e-07,0.0059172448420635,-0.0066422151518765,0.0784846272501209,-0.2997995991983967,0.1599198396793587,0.0094674595310837,0.0757744740895877,0.9655172413793112,train,5
dopamine,5.0,8.0,CV,9,0.1934173641926388,0.8275784239387717,3.794976648812368,-2.026760284437363,0.1,1.4,-0.0001403940702626,0.2344454286689108,-0.2819343906667371,3.794976648812368,0.1462925851703407,0.1122244488977955,0.330421625059905,3.774270830990397,0.999999999999998,train,0
uric_acid,2.0,7.5,CV,2,0.1457572805784072,0.3396081307958975,1.459754842158695,-0.1340813552803254,0.1,1.4,-1.5024550110982456e-05,0.1162213324732159,-0.1140907205608085,1.459754842158695,0.314629258517034,0.1571142284569138,0.178416150092409,1.4425309473024617,0.6969696969696967,train,1
copper,0.2,8.0,CV,6,0.0104184562575934,0.0518456557840695,0.222767489077339,-0.1631417144676759,0.1,1.4,1.4635675627210872e-05,0.0201812156062393,-0.0158101064267391,0.222767489077339,-0.0360721442885771,0.101002004008016,0.0177714184005046,0.22016654961257,0.8000000000000024,train,4
glucose,1.0,6.0,CV,9,0.0909794457614068,0.1454971768235449,0.5357702903015287,-0.057528303771986,0.1,1.4,-2.8947525737784683e-05,0.0536401770881929,-0.0525166140122546,0.5357702903015287,0.4885771543086171,0.227254509018036,0.0930093734557158,0.5148005106453201,0.5882352941176457,train,3
glucose,2.0,6.0,CV,1,0.1637073225716115,0.2726102175820744,0.996264462667393,-0.1206785646916474,0.1,1.4,2.176115590550358e-05,0.0944070669415595,-0.0781350646794731,0.996264462667393,0.5306613226452906,0.2356713426853709,0.1787734439879081,0.9658506981798868,0.8260869565217381,train,3
aluminum,10.0,7.0,CV,8,0.321979484290483,1.07265911821852,4.163341568642923,-2.3980922609335096,0.1,1.4,-0.0002306512949758,0.3270967334552384,-0.360276329755467,4.163341568642923,-0.2997995991983967,0.1711422845691382,0.5541330244023471,4.11548517391695,0.6944444444444448,train,5
aluminum,0.2,7.5,CV,2,0.013397738618823,0.0382006160008312,0.1554419276570817,-0.0786079923778915,0.1,1.4,-8.182798045364447e-06,0.0110733511014824,-0.0163689613696868,0.1554419276570817,-0.3054108216432865,0.1627254509018036,0.0190433168076256,0.1521810885125019,0.9333333333333328,train,5
dopamine,1.0,6.0,CV,9,0.0499669009749173,0.2040206543238284,0.9224393523878728,-0.4855219397581472,0.1,1.4,-3.2602153172768574e-05,0.0713204938634874,-0.0736216904443523,0.9224393523878728,0.2585170340681363,0.1094188376753507,0.0801707972064734,0.9151892799556244,0.9499999999999992,train,0
ascorbic_acid,0.1,7.0,CV,1,0.0153174207967778,0.0245347334304979,0.0987181018736825,-0.0086501163127694,0.1,1.4,4.519913477503523e-06,0.0085506957006638,-0.0081246264102783,0.0987181018736825,0.0649298597194388,0.1879759519038075,0.0140828388589503,0.0936354528693099,0.914285714285714,train,2
glucose,2.0,8.0,CV,3,0.1722322987977066,0.2784149495248573,1.0306589907504442,-0.1108557415451853,0.1,1.4,-0.0003351869950821,0.0950835613450352,-0.1771985062133955,1.0306589907504442,0.4577154308617234,0.2356713426853706,0.1825933072662798,0.9915959809906886,0.8260869565217387,train,3
copper,5.0,8.0,CV,7,0.1488151001874974,0.934406421258552,4.11676214804547,-2.898279007503777,0.1,1.4,-0.0001283478610589,0.2646596088193952,-0.2961331991347866,4.11676214804547,-0.0416833667334669,0.0981963927855711,0.3160856228530954,4.112175599443596,0.8421052631578941,train,4
ascorbic_acid,1.0,6.5,CV,8,0.1176390114354504,0.2285909059528131,0.9255418813558568,-0.0819103192866292,0.1,1.4,1.666308863174981e-05,0.0714599582901013,-0.0732142836093061,0.9255418813558568,0.0845691382765531,0.1907815631262525,0.13288531885808,0.9050885425694528,0.9999999999999988,train,2
copper,0.5,8.0,CV,6,0.0225614104158366,0.126648750066162,0.5409885423360539,-0.4028559542870059,0.1,1.4,3.153535663945293e-05,0.0490265192707488,-0.038503807470432,0.5409885423360539,-0.0360721442885771,0.101002004008016,0.0433572216734105,0.5372389381239883,0.8000000000000024,train,4
copper,10.0,7.5,CV,2,0.2369088517196481,1.4453800756740571,6.365397512317455,-4.549270566706761,0.1,1.4,-6.105653911512673e-05,0.4253897634595707,-0.41240689882389,6.365397512317455,-0.0444889779559117,0.0953907815631261,0.4783750310804574,6.351412620935245,0.8888888888888892,train,4
ascorbic_acid,0.2,6.0,CV,4,0.0272491551646211,0.0484952120616449,0.1958793306658207,-0.0171967639384792,0.1,1.4,-1.37728510785087e-05,0.0153862619372596,-0.0191426043272053,0.1958793306658207,0.1070140280561122,0.1935871743486974,0.02861234156762,0.1890853935261925,0.8157894736842106,train,2
glucose,5.0,7.5,CV,5,0.3471647318913285,0.5731710373114086,2.0969172298086014,-0.2124541168250751,0.1,1.4,-5.113221512015751e-05,0.2036124069469925,-0.226160534437422,2.0969172298086014,0.4829659318637275,0.224448897795591,0.361046214647271,2.0245611447410283,0.999999999999999,train,3
copper,5.0,6.5,CV,8,0.1508686601288363,0.923887342940779,4.048807024683305,-2.8991052037672214,0.1,1.4,4.709939805743663e-05,0.3151156886302438,-0.2541260572343453,4.048807024683305,-0.0613226452905811,0.101002004008016,0.3162771957883364,4.036826739412798,0.7142857142857142,train,4
ascorbic_acid,10.0,7.0,CV,9,0.70415586933444,1.379757911696052,5.385584341321127,-0.5655352862489215,0.1,1.4,-0.0002862517396864,0.4953758405749505,-0.4207983019524142,5.385584341321127,0.0593186372745491,0.1963927855711422,0.8205199537188158,5.264037874671415,1.0,train,2
ascorbic_acid,10.0,6.5,CV,5,0.6964853297947133,1.3747391746064572,5.459260634645847,-0.5988381236702065,0.1,1.4,-0.0001217955308177,0.4022044761834219,-0.4655225906411483,5.459260634645847,0.0761523046092184,0.1879759519038075,0.7977285162530705,5.357540511737172,0.914285714285714,train,2
copper,10.0,7.0,CV,6,0.2372476040645744,1.4494006655111211,6.255111407810897,-4.630258910978666,0.1,1.4,0.0003304369743922,0.5592082158155622,-0.4389810835277423,6.255111407810897,-0.0529058116232464,0.0953907815631261,0.4806174964185769,6.230162688777786,0.8888888888888892,train,4
glucose,0.5,7.0,CV,4,0.0497337449271164,0.0756304888109246,0.2847181289765558,-0.0310992208538323,0.1,1.4,-2.4528191999661022e-05,0.0250668248243059,-0.031554313693224,0.2847181289765558,0.4997995991983969,0.2356713426853708,0.0492489102773662,0.2708178445470431,0.8666666666666655,train,3
aluminum,5.0,7.5,CV,8,0.2082180226765984,0.6923864180498945,2.727912916001157,-1.5622754278759594,0.1,1.4,-0.0001176109042297,0.2101494004346807,-0.3791368716553672,2.727912916001157,-0.2997995991983967,0.1739478957915831,0.3607905055508946,2.6968786884190665,0.8787878787878786,train,5
dopamine,0.5,7.5,CV,1,0.0275846334524397,0.1097022352209514,0.5225000693105599,-0.2762355064174667,0.1,1.4,8.967625688993257e-06,0.0314808213855384,-0.0361572852505206,0.5225000693105599,0.1659318637274549,0.1094188376753506,0.0429642246039134,0.517547134452553,0.6956521739130435,train,0
copper,0.5,6.0,CV,8,0.0219382890211602,0.1237702784296905,0.5504106706264232,-0.3924758490223888,0.1,1.4,8.756662004167817e-06,0.0435843925014592,-0.03312281269582,0.5504106706264232,-0.0613226452905811,0.0925851703406814,0.0401291354254422,0.5473569557377447,0.8333333333333318,train,4
ascorbic_acid,5.0,7.0,CV,7,0.4444874131340228,0.886638078124455,3.6284171539069545,-0.3297982124024916,0.1,1.4,-0.0001543042375214,0.2550330063866715,-0.2570454244173119,3.6284171539069545,0.0565130260521041,0.1907815631262525,0.5164372340492231,3.570494451365397,0.9999999999999988,train,2
uric_acid,10.0,8.0,CV,7,0.4601741920687517,1.1068636808507155,4.847310910221835,-0.4302540191880828,0.1,1.4,-0.000181214897679,0.3225903609108663,-0.2935308607177345,4.847310910221835,0.3034068136272545,0.1486973947895791,0.5623921871688854,4.811911085444559,0.9629629629629638,train,1
uric_acid,0.1,7.0,CV,7,0.0110127115534262,0.0192584531928524,0.0885254347656422,-0.005532689558519,0.1,1.4,-5.373692312591518e-07,0.0057981200733762,-0.0054234636763917,0.0885254347656422,0.3595190380761522,0.1402805611222445,0.0094569022293755,0.0847312262837206,0.9230769230769234,train,1
copper,0.1,6.5,CV,3,0.0063202872028549,0.0256461532320701,0.111830063272115,-0.077208591077329,0.1,1.4,-2.144999315544254e-05,0.0069409158201287,-0.0126958061805372,0.111830063272115,-0.0472945891783567,0.101002004008016,0.0087937965885062,0.1094378935602258,0.7999999999999996,train,4
uric_acid,5.0,7.0,CV,2,0.2960674705455752,0.6973773744493553,3.094857680012886,-0.2601211648857123,0.1,1.4,-3.3759045164185705e-05,0.2568619156586509,-0.233960568249165,3.094857680012886,0.3539078156312625,0.1430861723446893,0.3448865505968186,3.0629047667794973,0.9615384615384608,train,1
ascorbic_acid,1.0,7.5,CV,5,0.1209077787783051,0.2342534289230556,0.9652646610606488,-0.1004641535450752,0.1,1.4,-1.844004900255813e-05,0.0707903727194268,-0.0794656169494125,0.9652646610606488,0.0172344689378757,0.1795591182364729,0.1310117310422241,0.944287765079745,0.5609756097560971,train,2
ascorbic_acid,5.0,7.5,CV,2,0.4548730006769355,0.8967246063762937,3.70816434213626,-0.3541438526914768,0.1,1.4,-4.7106147635418206e-05,0.2616177289528172,-0.3193595524883492,3.70816434213626,0.0480961923847695,0.1795591182364729,0.5021973015691756,3.636123786884891,0.8823529411764698,train,2
glucose,2.0,8.0,CV,8,0.1696330701779288,0.2781107028381291,1.0512001302296026,-0.1173633010321207,0.1,1.4,2.02742349156598e-05,0.0777257629354691,-0.0855020045273145,1.0512001302296026,0.4633266533066132,0.2328657314629257,0.1810315805951776,1.014788463399638,0.8863636363636379,train,3
dopamine,0.2,8.0,CV,5,0.0134767298740995,0.0455999803094651,0.2105576294250616,-0.1168078446497439,0.1,1.4,-6.784527327213658e-07,0.0122575432176246,-0.0134247541320663,0.2105576294250616,0.1462925851703407,0.1094188376753507,0.0179196332981086,0.2068558130227722,0.9499999999999992,train,0
copper,5.0,7.0,CV,8,0.1516151681982422,0.928177039180352,3.9893667885500137,-2.8425143898062,0.1,1.4,4.732875506637302e-05,0.3041690967723173,-0.2671658327838426,3.9893667885500137,-0.0585170340681362,0.1010020040080159,0.3181248938383966,3.9778262545055862,0.636363636363637,train,4
dopamine,0.2,6.0,CV,4,0.0129104536181121,0.0432840066620727,0.2008623931787199,-0.1061373770586935,0.1,1.4,-9.57790058262766e-06,0.0122252654521935,-0.0156413253155191,0.2008623931787199,0.2529058116232465,0.1094188376753507,0.0170363105357825,0.1972177774161562,0.8571428571428585,train,0
glucose,2.0,7.0,CV,3,0.1698543750715545,0.2755612740008129,1.0036325778957953,-0.1095017913546108,0.1,1.4,-0.0003312300622836,0.0945618459383476,-0.1751237553067392,1.0036325778957953,0.4829659318637275,0.2356713426853708,0.1809494322944056,0.9668514641149758,0.866666666666667,train,3
uric_acid,10.0,8.0,CV,6,0.468495992014674,1.0968121514320512,4.938372836927158,-0.461147732475835,0.1,1.4,0.0003012362423982,0.5093668027745952,-0.3529037272752031,4.938372836927158,0.292184368737475,0.151503006012024,0.5612194767870646,4.878888583197924,0.6875000000000008,train,1
aluminum,0.2,8.0,CV,9,0.013543900192021,0.0386444022052015,0.1536891307173804,-0.0772284778901111,0.1,1.4,-1.2571318729679978e-05,0.0125577946583626,-0.0145573000674376,0.1536891307173804,-0.3054108216432865,0.1683366733466934,0.0197017231596178,0.1501052028825193,0.8750000000000009,train,5
uric_acid,0.5,8.0,CV,7,0.0425573986483097,0.0956404068019154,0.4222547864608207,-0.034753269334324,0.1,1.4,-1.3224448156835028e-05,0.0280962162689797,-0.0254964612630644,0.4222547864608207,0.3034068136272545,0.1486973947895791,0.0486500084984552,0.4163921875332096,0.9629629629629638,train,1
aluminum,0.2,8.0,CV,3,0.0137101178307876,0.0381316098725417,0.1552983664905392,-0.075680140678525,0.1,1.4,-4.898102255348197e-05,0.0126291734969346,-0.0232097546348501,0.1552983664905392,-0.294188376753507,0.1599198396793587,0.0189721292238713,0.1517461964852112,0.8999999999999997,train,5
ascorbic_acid,2.0,7.0,CV,6,0.2195610883132734,0.4313937962879079,1.6857896429988146,-0.1893781823261586,0.1,1.4,0.0001259255490527,0.2101368834931002,-0.1354549642916856,1.6857896429988146,0.0649298597194388,0.1851703406813627,0.2461495802459496,1.6522398781025045,0.885714285714286,train,2
aluminum,0.2,7.0,CV,4,0.0134323566234144,0.0379409586805823,0.1482548170030795,-0.0761157823838387,0.1,1.4,-2.0463257421327724e-05,0.0126427009361584,-0.0158688966087698,0.1482548170030795,-0.3138276553106212,0.1739478957915832,0.0199205998604733,0.1448311746913702,0.9375000000000002,train,5
aluminum,0.1,7.5,CV,4,0.0077758458074692,0.0192162413543891,0.0760151512299342,-0.0375460775041142,0.1,1.4,-8.19676233050884e-06,0.0064868118153055,-0.0073156709200401,0.0760151512299342,-0.3138276553106212,0.1711422845691382,0.0099415594332419,0.0733242055961253,0.8484848484848483,train,5
copper,10.0,6.0,CV,5,0.2370718482915141,1.4407819157408743,6.254908541314448,-4.691463948421903,0.1,1.4,-0.000100169554507,0.454148755063549,-0.4718161625136032,6.254908541314448,-0.0529058116232464,0.101002004008016,0.4893274593549028,6.227668441328367,0.8947368421052635,train,4
copper,0.1,8.0,CV,3,0.0063854183226259,0.0259770320309653,0.1168704853524042,-0.0801625894497563,0.1,1.4,-2.18039393521936e-05,0.0077855769799711,-0.0128813918930109,0.1168704853524042,-0.038877755511022,0.0981963927855711,0.008722972771685,0.114433342830152,0.9444444444444456,train,4
uric_acid,0.1,8.0,CV,0,0.0112200005814677,0.0195121997948479,0.0875165043660855,-0.0051127292034902,0.1,1.4,2.117921311945015e-06,0.0070489671845512,-0.0068281398649041,0.0875165043660855,0.3090180360721443,0.151503006012024,0.0100391352665298,0.0835683562568539,0.9285714285714288,train,1
aluminum,2.0,6.0,CV,9,0.1023920510481764,0.3325263997701775,1.3256836229121989,-0.7125054103400474,0.1,1.4,-0.0001910212869382,0.1072597979064291,-0.1240902378629813,1.3256836229121989,-0.3278557114228457,0.1655310621242485,0.1677306279224436,1.3105754491957096,0.9666666666666676,train,5
copper,0.1,6.5,CV,9,0.0062293105300692,0.0254169110513936,0.112385237384284,-0.0796248407209417,0.1,1.4,-1.521700733629219e-06,0.0110761350521045,-0.0066294933138448,0.112385237384284,-0.0501002004008015,0.0981963927855711,0.0086034843391663,0.1101969461651136,0.8421052631578934,train,4
aluminum,5.0,8.0,CV,8,0.2082991514225866,0.6938009950447689,2.7653783041073288,-1.568710524913759,0.1,1.4,-9.160712134512868e-05,0.2096157980074483,-0.2391877770375411,2.7653783041073288,-0.2997995991983967,0.1599198396793587,0.3426084424558968,2.734521745778549,0.9655172413793112,train,5
